Aasta,Sugu,Elukoht,Amet,Aasta_label,Sugu_label,Elukoht_label,Amet_label,value
2021,1,00600903000001,19,2021,Mehed ja naised,..Viru-Nigula vald,..Infotehnoloogia ja telekommunikatsiooni tehnikud,9
2021,1,00600903000001,20,2021,Mehed ja naised,..Viru-Nigula vald,Kontoritöötajad ja klienditeenindajad,149
2021,1,00600903000001,21,2021,Mehed ja naised,..Viru-Nigula vald,..Kontoritöötajad,17
2021,1,00600903000001,22,2021,Mehed ja naised,..Viru-Nigula vald,..Klienditeenindajad,40
2021,1,00600903000001,23,2021,Mehed ja naised,..Viru-Nigula vald,..Arvepidamise ja materjaliarvestuse kontoritöötajad,75
2021,1,00600903000001,24,2021,Mehed ja naised,..Viru-Nigula vald,..Muud kontoritöötajad ja klienditeenindajad,17
2021,1,00600903000001,25,2021,Mehed ja naised,..Viru-Nigula vald,Teenindus- ja müügitöötajad,409
2021,1,00600903000001,26,2021,Mehed ja naised,..Viru-Nigula vald,..Isikuteenindajad,79
2021,1,00600903000001,27,2021,Mehed ja naised,..Viru-Nigula vald,..Müügitöötajad,204
2021,1,00600903000001,28,2021,Mehed ja naised,..Viru-Nigula vald,..Isikuhooldustöötajad,76
2021,1,00600903000001,29,2021,Mehed ja naised,..Viru-Nigula vald,"..Pääste-, politsei- ja turvatöötajad",50
2021,1,00600903000001,30,2021,Mehed ja naised,..Viru-Nigula vald,"Põllumajanduse, metsanduse, kalanduse ja jahinduse oskustöölised",48
2021,1,00600903000001,31,2021,Mehed ja naised,..Viru-Nigula vald,..Põllumajanduse oskustöölised,40
2021,1,00600903000001,32,2021,Mehed ja naised,..Viru-Nigula vald,"..Metsanduse, kalanduse ja jahinduse oskustöölised",8
2021,1,00600903000001,33,2021,Mehed ja naised,..Viru-Nigula vald,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",0
2021,1,00600903000001,34,2021,Mehed ja naised,..Viru-Nigula vald,Oskus- ja käsitöölised,447
2021,1,00600903000001,35,2021,Mehed ja naised,..Viru-Nigula vald,"..Ehitustöölised, v.a elektrikud",111
2021,1,00600903000001,36,2021,Mehed ja naised,..Viru-Nigula vald,"..Metallitöötluse, masinaehituse jms oskustöölised",132
2021,1,00600903000001,37,2021,Mehed ja naised,..Viru-Nigula vald,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",0
2021,1,00600903000001,38,2021,Mehed ja naised,..Viru-Nigula vald,..Elektri- ja elektroonikavaldkonna töölised,26
2021,1,00600903000001,39,2021,Mehed ja naised,..Viru-Nigula vald,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",176
2021,1,00600903000001,40,2021,Mehed ja naised,..Viru-Nigula vald,Seadme- ja masinaoperaatorid ning koostajad,433
2021,1,00600903000001,41,2021,Mehed ja naised,..Viru-Nigula vald,..Seadme- ja masinaoperaatorid,155
2021,1,00600903000001,42,2021,Mehed ja naised,..Viru-Nigula vald,..Koostajad,36
2021,1,00600903000001,43,2021,Mehed ja naised,..Viru-Nigula vald,..Mootorsõidukite ja liikurmasinate juhid,242
2021,1,00600903000001,44,2021,Mehed ja naised,..Viru-Nigula vald,Lihttöölised,350
2021,1,00600903000001,45,2021,Mehed ja naised,..Viru-Nigula vald,..Puhastustöölised ja abilised,105
2021,1,00600903000001,46,2021,Mehed ja naised,..Viru-Nigula vald,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",16
2021,1,00600903000001,47,2021,Mehed ja naised,..Viru-Nigula vald,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",146
2021,1,00600903000001,48,2021,Mehed ja naised,..Viru-Nigula vald,..Toitlustuse abitöölised,22
2021,1,00600903000001,49,2021,Mehed ja naised,..Viru-Nigula vald,..Tänaval jms kohtades teenuse osutajad,3
2021,1,00600903000001,50,2021,Mehed ja naised,..Viru-Nigula vald,..Jäätmekäitluse jm lihttöölised,58
2021,1,00600903000001,51,2021,Mehed ja naised,..Viru-Nigula vald,Sõjaväelased,12
2021,1,006009033612M5,1,2021,Mehed ja naised,....Kunda linn asustusüksusena,Ametid kokku,1339
2021,1,006009033612M5,2,2021,Mehed ja naised,....Kunda linn asustusüksusena,Juhid,50
2021,1,006009033612M5,3,2021,Mehed ja naised,....Kunda linn asustusüksusena,"..Seadusandjad, kõrgemad ametnikud ja tippjuhid",3
2021,1,006009033612M5,4,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Äriteenindus- ja haldusjuhid,12
2021,1,006009033612M5,5,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Põhitegevuse ja valdkondade juhid,23
2021,1,006009033612M5,6,2021,Mehed ja naised,....Kunda linn asustusüksusena,"..Külalismajanduse, kaubandus- jm teenuste juhid",12
2021,1,006009033612M5,7,2021,Mehed ja naised,....Kunda linn asustusüksusena,Tippspetsialistid,137
2021,1,006009033612M5,8,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Loodus- ja tehnikateaduste tippspetsialistid,20
2021,1,006009033612M5,9,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Tervishoiu tippspetsialistid,24
2021,1,006009033612M5,10,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Pedagoogika tippspetsialistid,56
2021,1,006009033612M5,11,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Äri ja halduse tippspetsialistid,20
2021,1,006009033612M5,12,2021,Mehed ja naised,....Kunda linn asustusüksusena,..IKT tippspetsialistid,7
2021,1,006009033612M5,13,2021,Mehed ja naised,....Kunda linn asustusüksusena,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",10
2021,1,006009033612M5,14,2021,Mehed ja naised,....Kunda linn asustusüksusena,Tehnikud ja keskastme spetsialistid,123
2021,1,006009033612M5,15,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Loodus- ja tehnikateaduste keskastme spetsialistid,48
2021,1,006009033612M5,16,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Tervishoiu keskastme spetsialistid,11
2021,1,006009033612M5,17,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Äri ja halduse keskastme spetsialistid,36
2021,1,006009033612M5,18,2021,Mehed ja naised,....Kunda linn asustusüksusena,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",25
2021,1,006009033612M5,19,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Infotehnoloogia ja telekommunikatsiooni tehnikud,3
2021,1,006009033612M5,20,2021,Mehed ja naised,....Kunda linn asustusüksusena,Kontoritöötajad ja klienditeenindajad,88
2021,1,006009033612M5,21,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Kontoritöötajad,9
2021,1,006009033612M5,22,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Klienditeenindajad,25
2021,1,006009033612M5,23,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Arvepidamise ja materjaliarvestuse kontoritöötajad,47
2021,1,006009033612M5,24,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Muud kontoritöötajad ja klienditeenindajad,7
2021,1,006009033612M5,25,2021,Mehed ja naised,....Kunda linn asustusüksusena,Teenindus- ja müügitöötajad,234
2021,1,006009033612M5,26,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Isikuteenindajad,41
2021,1,006009033612M5,27,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Müügitöötajad,116
2021,1,006009033612M5,28,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Isikuhooldustöötajad,47
2021,1,006009033612M5,29,2021,Mehed ja naised,....Kunda linn asustusüksusena,"..Pääste-, politsei- ja turvatöötajad",30
2021,1,006009033612M5,30,2021,Mehed ja naised,....Kunda linn asustusüksusena,"Põllumajanduse, metsanduse, kalanduse ja jahinduse oskustöölised",10
2021,1,006009033612M5,31,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Põllumajanduse oskustöölised,8
2021,1,006009033612M5,32,2021,Mehed ja naised,....Kunda linn asustusüksusena,"..Metsanduse, kalanduse ja jahinduse oskustöölised",4
2021,1,006009033612M5,33,2021,Mehed ja naised,....Kunda linn asustusüksusena,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",0
2021,1,006009033612M5,34,2021,Mehed ja naised,....Kunda linn asustusüksusena,Oskus- ja käsitöölised,254
2021,1,006009033612M5,35,2021,Mehed ja naised,....Kunda linn asustusüksusena,"..Ehitustöölised, v.a elektrikud",60
2021,1,006009033612M5,36,2021,Mehed ja naised,....Kunda linn asustusüksusena,"..Metallitöötluse, masinaehituse jms oskustöölised",71
2021,1,006009033612M5,37,2021,Mehed ja naised,....Kunda linn asustusüksusena,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",0
2021,1,006009033612M5,38,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Elektri- ja elektroonikavaldkonna töölised,18
2021,1,006009033612M5,39,2021,Mehed ja naised,....Kunda linn asustusüksusena,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",105
2021,1,006009033612M5,40,2021,Mehed ja naised,....Kunda linn asustusüksusena,Seadme- ja masinaoperaatorid ning koostajad,254
2021,1,006009033612M5,41,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Seadme- ja masinaoperaatorid,110
2021,1,006009033612M5,42,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Koostajad,27
2021,1,006009033612M5,43,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Mootorsõidukite ja liikurmasinate juhid,117
2021,1,006009033612M5,44,2021,Mehed ja naised,....Kunda linn asustusüksusena,Lihttöölised,184
2021,1,006009033612M5,45,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Puhastustöölised ja abilised,58
2021,1,006009033612M5,46,2021,Mehed ja naised,....Kunda linn asustusüksusena,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",6
2021,1,006009033612M5,47,2021,Mehed ja naised,....Kunda linn asustusüksusena,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",73
2021,1,006009033612M5,48,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Toitlustuse abitöölised,12
2021,1,006009033612M5,49,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Tänaval jms kohtades teenuse osutajad,3
2021,1,006009033612M5,50,2021,Mehed ja naised,....Kunda linn asustusüksusena,..Jäätmekäitluse jm lihttöölised,32
2021,1,006009033612M5,51,2021,Mehed ja naised,....Kunda linn asustusüksusena,Sõjaväelased,5
2021,1,35,1,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",Ametid kokku,1135
2021,1,35,2,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",Juhid,66
2021,1,35,3,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena","..Seadusandjad, kõrgemad ametnikud ja tippjuhid",10
2021,1,35,4,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Äriteenindus- ja haldusjuhid,15
2021,1,35,5,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Põhitegevuse ja valdkondade juhid,33
2021,1,35,6,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena","..Külalismajanduse, kaubandus- jm teenuste juhid",8
2021,1,35,7,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",Tippspetsialistid,163
2021,1,35,8,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Loodus- ja tehnikateaduste tippspetsialistid,16
2021,1,35,9,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Tervishoiu tippspetsialistid,22
2021,1,35,10,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Pedagoogika tippspetsialistid,67
2021,1,35,11,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Äri ja halduse tippspetsialistid,16
2021,1,35,12,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..IKT tippspetsialistid,11
2021,1,35,13,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena","..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",31
2021,1,35,14,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",Tehnikud ja keskastme spetsialistid,87
2021,1,35,15,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Loodus- ja tehnikateaduste keskastme spetsialistid,29
2021,1,35,16,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Tervishoiu keskastme spetsialistid,8
2021,1,35,17,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Äri ja halduse keskastme spetsialistid,33
2021,1,35,18,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena","..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",11
2021,1,35,19,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Infotehnoloogia ja telekommunikatsiooni tehnikud,6
2021,1,35,20,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",Kontoritöötajad ja klienditeenindajad,61
2021,1,35,21,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Kontoritöötajad,8
2021,1,35,22,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Klienditeenindajad,15
2021,1,35,23,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Arvepidamise ja materjaliarvestuse kontoritöötajad,28
2021,1,35,24,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Muud kontoritöötajad ja klienditeenindajad,10
2021,1,35,25,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",Teenindus- ja müügitöötajad,175
2021,1,35,26,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Isikuteenindajad,38
2021,1,35,27,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Müügitöötajad,88
2021,1,35,28,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Isikuhooldustöötajad,29
2021,1,35,29,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena","..Pääste-, politsei- ja turvatöötajad",20
2021,1,35,30,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena","Põllumajanduse, metsanduse, kalanduse ja jahinduse oskustöölised",38
2021,1,35,31,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Põllumajanduse oskustöölised,32
2021,1,35,32,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena","..Metsanduse, kalanduse ja jahinduse oskustöölised",6
2021,1,35,33,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena","..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",0
2021,1,35,34,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",Oskus- ja käsitöölised,193
2021,1,35,35,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena","..Ehitustöölised, v.a elektrikud",51
2021,1,35,36,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena","..Metallitöötluse, masinaehituse jms oskustöölised",61
2021,1,35,37,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena","..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",0
2021,1,35,38,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Elektri- ja elektroonikavaldkonna töölised,8
2021,1,35,39,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena","..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",71
2021,1,35,40,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",Seadme- ja masinaoperaatorid ning koostajad,179
2021,1,35,41,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Seadme- ja masinaoperaatorid,45
2021,1,35,42,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Koostajad,9
2021,1,35,43,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Mootorsõidukite ja liikurmasinate juhid,125
2021,1,35,44,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",Lihttöölised,166
2021,1,35,45,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Puhastustöölised ja abilised,47
2021,1,35,46,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena","..Põllumajanduse, metsanduse ja kalanduse lihttöölised",10
2021,1,35,47,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena","..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",73
2021,1,35,48,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Toitlustuse abitöölised,10
2021,1,35,49,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Tänaval jms kohtades teenuse osutajad,0
2021,1,35,50,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",..Jäätmekäitluse jm lihttöölised,26
2021,1,35,51,2021,Mehed ja naised,"....Viru-Nigula vald, v.a Kunda linn asustusüksusena",Sõjaväelased,7
2021,1,00600928000001,1,2021,Mehed ja naised,..Väike-Maarja vald,Ametid kokku,2454
2021,1,00600928000001,2,2021,Mehed ja naised,..Väike-Maarja vald,Juhid,157
2021,1,00600928000001,3,2021,Mehed ja naised,..Väike-Maarja vald,"..Seadusandjad, kõrgemad ametnikud ja tippjuhid",11
2021,1,00600928000001,4,2021,Mehed ja naised,..Väike-Maarja vald,..Äriteenindus- ja haldusjuhid,26
2021,1,00600928000001,5,2021,Mehed ja naised,..Väike-Maarja vald,..Põhitegevuse ja valdkondade juhid,94
2021,1,00600928000001,6,2021,Mehed ja naised,..Väike-Maarja vald,"..Külalismajanduse, kaubandus- jm teenuste juhid",26
2021,1,00600928000001,7,2021,Mehed ja naised,..Väike-Maarja vald,Tippspetsialistid,283
2021,1,00600928000001,8,2021,Mehed ja naised,..Väike-Maarja vald,..Loodus- ja tehnikateaduste tippspetsialistid,21
2021,1,00600928000001,9,2021,Mehed ja naised,..Väike-Maarja vald,..Tervishoiu tippspetsialistid,40
2021,1,00600928000001,10,2021,Mehed ja naised,..Väike-Maarja vald,..Pedagoogika tippspetsialistid,137
2021,1,00600928000001,11,2021,Mehed ja naised,..Väike-Maarja vald,..Äri ja halduse tippspetsialistid,32
2021,1,00600928000001,12,2021,Mehed ja naised,..Väike-Maarja vald,..IKT tippspetsialistid,16
2021,1,00600928000001,13,2021,Mehed ja naised,..Väike-Maarja vald,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",37
2021,1,00600928000001,14,2021,Mehed ja naised,..Väike-Maarja vald,Tehnikud ja keskastme spetsialistid,222
2021,1,00600928000001,15,2021,Mehed ja naised,..Väike-Maarja vald,..Loodus- ja tehnikateaduste keskastme spetsialistid,67
2021,1,00600928000001,16,2021,Mehed ja naised,..Väike-Maarja vald,..Tervishoiu keskastme spetsialistid,21
2021,1,00600928000001,17,2021,Mehed ja naised,..Väike-Maarja vald,..Äri ja halduse keskastme spetsialistid,85
2021,1,00600928000001,18,2021,Mehed ja naised,..Väike-Maarja vald,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",36
2021,1,00600928000001,19,2021,Mehed ja naised,..Väike-Maarja vald,..Infotehnoloogia ja telekommunikatsiooni tehnikud,13
2021,1,00600928000001,20,2021,Mehed ja naised,..Väike-Maarja vald,Kontoritöötajad ja klienditeenindajad,129
2021,1,00600928000001,21,2021,Mehed ja naised,..Väike-Maarja vald,..Kontoritöötajad,17
2021,1,00600928000001,22,2021,Mehed ja naised,..Väike-Maarja vald,..Klienditeenindajad,29
2021,1,00600928000001,23,2021,Mehed ja naised,..Väike-Maarja vald,..Arvepidamise ja materjaliarvestuse kontoritöötajad,59
2021,1,00600928000001,24,2021,Mehed ja naised,..Väike-Maarja vald,..Muud kontoritöötajad ja klienditeenindajad,24
2021,1,00600928000001,25,2021,Mehed ja naised,..Väike-Maarja vald,Teenindus- ja müügitöötajad,402
2021,1,00600928000001,26,2021,Mehed ja naised,..Väike-Maarja vald,..Isikuteenindajad,87
2021,1,00600928000001,27,2021,Mehed ja naised,..Väike-Maarja vald,..Müügitöötajad,168
2021,1,00600928000001,28,2021,Mehed ja naised,..Väike-Maarja vald,..Isikuhooldustöötajad,96
2021,1,00600928000001,29,2021,Mehed ja naised,..Väike-Maarja vald,"..Pääste-, politsei- ja turvatöötajad",51
2021,1,00600928000001,30,2021,Mehed ja naised,..Väike-Maarja vald,"Põllumajanduse, metsanduse, kalanduse ja jahinduse oskustöölised",128
2021,1,00600928000001,31,2021,Mehed ja naised,..Väike-Maarja vald,..Põllumajanduse oskustöölised,109
2021,1,00600928000001,32,2021,Mehed ja naised,..Väike-Maarja vald,"..Metsanduse, kalanduse ja jahinduse oskustöölised",19
2021,1,00600928000001,33,2021,Mehed ja naised,..Väike-Maarja vald,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",0
2021,1,00600928000001,34,2021,Mehed ja naised,..Väike-Maarja vald,Oskus- ja käsitöölised,397
2021,1,00600928000001,35,2021,Mehed ja naised,..Väike-Maarja vald,"..Ehitustöölised, v.a elektrikud",146
2021,1,00600928000001,36,2021,Mehed ja naised,..Väike-Maarja vald,"..Metallitöötluse, masinaehituse jms oskustöölised",103
2021,1,00600928000001,37,2021,Mehed ja naised,..Väike-Maarja vald,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",5
2021,1,00600928000001,38,2021,Mehed ja naised,..Väike-Maarja vald,..Elektri- ja elektroonikavaldkonna töölised,20
2021,1,00600928000001,39,2021,Mehed ja naised,..Väike-Maarja vald,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",123
2021,1,00600928000001,40,2021,Mehed ja naised,..Väike-Maarja vald,Seadme- ja masinaoperaatorid ning koostajad,391
2021,1,00600928000001,41,2021,Mehed ja naised,..Väike-Maarja vald,..Seadme- ja masinaoperaatorid,104
2021,1,00600928000001,42,2021,Mehed ja naised,..Väike-Maarja vald,..Koostajad,55
2021,1,00600928000001,43,2021,Mehed ja naised,..Väike-Maarja vald,..Mootorsõidukite ja liikurmasinate juhid,232
2021,1,00600928000001,44,2021,Mehed ja naised,..Väike-Maarja vald,Lihttöölised,325
2021,1,00600928000001,45,2021,Mehed ja naised,..Väike-Maarja vald,..Puhastustöölised ja abilised,63
2021,1,00600928000001,46,2021,Mehed ja naised,..Väike-Maarja vald,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",77
2021,1,00600928000001,47,2021,Mehed ja naised,..Väike-Maarja vald,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",120
2021,1,00600928000001,48,2021,Mehed ja naised,..Väike-Maarja vald,..Toitlustuse abitöölised,22
2021,1,00600928000001,49,2021,Mehed ja naised,..Väike-Maarja vald,..Tänaval jms kohtades teenuse osutajad,0
2021,1,00600928000001,50,2021,Mehed ja naised,..Väike-Maarja vald,..Jäätmekäitluse jm lihttöölised,42
2021,1,00600928000001,51,2021,Mehed ja naised,..Väike-Maarja vald,Sõjaväelased,20
2021,1,00640000000000,1,2021,Mehed ja naised,PÕLVA MAAKOND,Ametid kokku,10678
2021,1,00640000000000,2,2021,Mehed ja naised,PÕLVA MAAKOND,Juhid,663
2021,1,00640000000000,3,2021,Mehed ja naised,PÕLVA MAAKOND,"..Seadusandjad, kõrgemad ametnikud ja tippjuhid",64
2021,1,00640000000000,4,2021,Mehed ja naised,PÕLVA MAAKOND,..Äriteenindus- ja haldusjuhid,146
2021,1,00640000000000,5,2021,Mehed ja naised,PÕLVA MAAKOND,..Põhitegevuse ja valdkondade juhid,359
2021,1,00640000000000,6,2021,Mehed ja naised,PÕLVA MAAKOND,"..Külalismajanduse, kaubandus- jm teenuste juhid",94
2021,1,00640000000000,7,2021,Mehed ja naised,PÕLVA MAAKOND,Tippspetsialistid,1657
2021,1,00640000000000,8,2021,Mehed ja naised,PÕLVA MAAKOND,..Loodus- ja tehnikateaduste tippspetsialistid,227
2021,1,00640000000000,9,2021,Mehed ja naised,PÕLVA MAAKOND,..Tervishoiu tippspetsialistid,292
2021,1,00640000000000,10,2021,Mehed ja naised,PÕLVA MAAKOND,..Pedagoogika tippspetsialistid,629
2021,1,00640000000000,11,2021,Mehed ja naised,PÕLVA MAAKOND,..Äri ja halduse tippspetsialistid,208
2021,1,00640000000000,12,2021,Mehed ja naised,PÕLVA MAAKOND,..IKT tippspetsialistid,118
2021,1,00640000000000,13,2021,Mehed ja naised,PÕLVA MAAKOND,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",183
2021,1,00640000000000,14,2021,Mehed ja naised,PÕLVA MAAKOND,Tehnikud ja keskastme spetsialistid,1117
2021,1,00640000000000,15,2021,Mehed ja naised,PÕLVA MAAKOND,..Loodus- ja tehnikateaduste keskastme spetsialistid,279
2021,1,00640000000000,16,2021,Mehed ja naised,PÕLVA MAAKOND,..Tervishoiu keskastme spetsialistid,107
2021,1,00640000000000,17,2021,Mehed ja naised,PÕLVA MAAKOND,..Äri ja halduse keskastme spetsialistid,457
2021,1,00640000000000,18,2021,Mehed ja naised,PÕLVA MAAKOND,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",223
2021,1,00640000000000,19,2021,Mehed ja naised,PÕLVA MAAKOND,..Infotehnoloogia ja telekommunikatsiooni tehnikud,51
2021,1,00640000000000,20,2021,Mehed ja naised,PÕLVA MAAKOND,Kontoritöötajad ja klienditeenindajad,520
2021,1,00640000000000,21,2021,Mehed ja naised,PÕLVA MAAKOND,..Kontoritöötajad,91
2021,1,00640000000000,22,2021,Mehed ja naised,PÕLVA MAAKOND,..Klienditeenindajad,153
2021,1,00640000000000,23,2021,Mehed ja naised,PÕLVA MAAKOND,..Arvepidamise ja materjaliarvestuse kontoritöötajad,218
2021,1,00640000000000,24,2021,Mehed ja naised,PÕLVA MAAKOND,..Muud kontoritöötajad ja klienditeenindajad,58
2021,1,00640000000000,25,2021,Mehed ja naised,PÕLVA MAAKOND,Teenindus- ja müügitöötajad,1855
2021,1,00640000000000,26,2021,Mehed ja naised,PÕLVA MAAKOND,..Isikuteenindajad,412
2021,1,00640000000000,27,2021,Mehed ja naised,PÕLVA MAAKOND,..Müügitöötajad,814
2021,1,00640000000000,28,2021,Mehed ja naised,PÕLVA MAAKOND,..Isikuhooldustöötajad,431
2021,1,00640000000000,29,2021,Mehed ja naised,PÕLVA MAAKOND,"..Pääste-, politsei- ja turvatöötajad",198
2021,1,00640000000000,30,2021,Mehed ja naised,PÕLVA MAAKOND,"Põllumajanduse, metsanduse, kalanduse ja jahinduse oskustöölised",390
2021,1,00640000000000,31,2021,Mehed ja naised,PÕLVA MAAKOND,..Põllumajanduse oskustöölised,298
