scenario,taxonomy,code,location_code,location_name,code_label,employed,source
2021_census,isco2,23,00710000000000,RAPLA MAAKOND,..Pedagoogika tippspetsialistid,911,rl21154_census2021
2021_census,isco2,24,00710000000000,RAPLA MAAKOND,..Äri ja halduse tippspetsialistid,439,rl21154_census2021
2021_census,isco2,25,00710000000000,RAPLA MAAKOND,..IKT tippspetsialistid,232,rl21154_census2021
2021_census,isco2,26,00710000000000,RAPLA MAAKOND,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",293,rl21154_census2021
2021_census,isco2,31,00710000000000,RAPLA MAAKOND,..Loodus- ja tehnikateaduste keskastme spetsialistid,423,rl21154_census2021
2021_census,isco2,32,00710000000000,RAPLA MAAKOND,..Tervishoiu keskastme spetsialistid,113,rl21154_census2021
2021_census,isco2,33,00710000000000,RAPLA MAAKOND,..Äri ja halduse keskastme spetsialistid,821,rl21154_census2021
2021_census,isco2,34,00710000000000,RAPLA MAAKOND,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",300,rl21154_census2021
2021_census,isco2,35,00710000000000,RAPLA MAAKOND,..Infotehnoloogia ja telekommunikatsiooni tehnikud,123,rl21154_census2021
2021_census,isco2,41,00710000000000,RAPLA MAAKOND,..Kontoritöötajad,184,rl21154_census2021
2021_census,isco2,42,00710000000000,RAPLA MAAKOND,..Klienditeenindajad,284,rl21154_census2021
2021_census,isco2,43,00710000000000,RAPLA MAAKOND,..Arvepidamise ja materjaliarvestuse kontoritöötajad,529,rl21154_census2021
2021_census,isco2,44,00710000000000,RAPLA MAAKOND,..Muud kontoritöötajad ja klienditeenindajad,145,rl21154_census2021
2021_census,isco2,51,00710000000000,RAPLA MAAKOND,..Isikuteenindajad,549,rl21154_census2021
2021_census,isco2,52,00710000000000,RAPLA MAAKOND,..Müügitöötajad,1139,rl21154_census2021
2021_census,isco2,53,00710000000000,RAPLA MAAKOND,..Isikuhooldustöötajad,501,rl21154_census2021
2021_census,isco2,54,00710000000000,RAPLA MAAKOND,"..Pääste-, politsei- ja turvatöötajad",277,rl21154_census2021
2021_census,isco2,61,00710000000000,RAPLA MAAKOND,..Põllumajanduse oskustöölised,273,rl21154_census2021
2021_census,isco2,62,00710000000000,RAPLA MAAKOND,"..Metsanduse, kalanduse ja jahinduse oskustöölised",74,rl21154_census2021
2021_census,isco2,63,00710000000000,RAPLA MAAKOND,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",1,rl21154_census2021
2021_census,isco2,71,00710000000000,RAPLA MAAKOND,"..Ehitustöölised, v.a elektrikud",1039,rl21154_census2021
2021_census,isco2,72,00710000000000,RAPLA MAAKOND,"..Metallitöötluse, masinaehituse jms oskustöölised",631,rl21154_census2021
2021_census,isco2,73,00710000000000,RAPLA MAAKOND,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",120,rl21154_census2021
2021_census,isco2,74,00710000000000,RAPLA MAAKOND,..Elektri- ja elektroonikavaldkonna töölised,200,rl21154_census2021
2021_census,isco2,75,00710000000000,RAPLA MAAKOND,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",560,rl21154_census2021
2021_census,isco2,81,00710000000000,RAPLA MAAKOND,..Seadme- ja masinaoperaatorid,640,rl21154_census2021
2021_census,isco2,82,00710000000000,RAPLA MAAKOND,..Koostajad,177,rl21154_census2021
2021_census,isco2,83,00710000000000,RAPLA MAAKOND,..Mootorsõidukite ja liikurmasinate juhid,1218,rl21154_census2021
2021_census,isco2,91,00710000000000,RAPLA MAAKOND,..Puhastustöölised ja abilised,503,rl21154_census2021
2021_census,isco2,92,00710000000000,RAPLA MAAKOND,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",181,rl21154_census2021
2021_census,isco2,93,00710000000000,RAPLA MAAKOND,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",895,rl21154_census2021
2021_census,isco2,94,00710000000000,RAPLA MAAKOND,..Toitlustuse abitöölised,85,rl21154_census2021
2021_census,isco2,95,00710000000000,RAPLA MAAKOND,..Tänaval jms kohtades teenuse osutajad,16,rl21154_census2021
2021_census,isco2,96,00710000000000,RAPLA MAAKOND,..Jäätmekäitluse jm lihttöölised,176,rl21154_census2021
2021_census,isco2,11,40,..Rapla maakond: linnaline asustuspiirkond,"..Seadusandjad, kõrgemad ametnikud ja tippjuhid",0,rl21154_census2021
2021_census,isco2,12,40,..Rapla maakond: linnaline asustuspiirkond,..Äriteenindus- ja haldusjuhid,0,rl21154_census2021
2021_census,isco2,13,40,..Rapla maakond: linnaline asustuspiirkond,..Põhitegevuse ja valdkondade juhid,0,rl21154_census2021
2021_census,isco2,14,40,..Rapla maakond: linnaline asustuspiirkond,"..Külalismajanduse, kaubandus- jm teenuste juhid",0,rl21154_census2021
2021_census,isco2,21,40,..Rapla maakond: linnaline asustuspiirkond,..Loodus- ja tehnikateaduste tippspetsialistid,0,rl21154_census2021
2021_census,isco2,22,40,..Rapla maakond: linnaline asustuspiirkond,..Tervishoiu tippspetsialistid,0,rl21154_census2021
2021_census,isco2,23,40,..Rapla maakond: linnaline asustuspiirkond,..Pedagoogika tippspetsialistid,0,rl21154_census2021
2021_census,isco2,24,40,..Rapla maakond: linnaline asustuspiirkond,..Äri ja halduse tippspetsialistid,0,rl21154_census2021
2021_census,isco2,25,40,..Rapla maakond: linnaline asustuspiirkond,..IKT tippspetsialistid,0,rl21154_census2021
2021_census,isco2,26,40,..Rapla maakond: linnaline asustuspiirkond,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",0,rl21154_census2021
2021_census,isco2,31,40,..Rapla maakond: linnaline asustuspiirkond,..Loodus- ja tehnikateaduste keskastme spetsialistid,0,rl21154_census2021
2021_census,isco2,32,40,..Rapla maakond: linnaline asustuspiirkond,..Tervishoiu keskastme spetsialistid,0,rl21154_census2021
2021_census,isco2,33,40,..Rapla maakond: linnaline asustuspiirkond,..Äri ja halduse keskastme spetsialistid,0,rl21154_census2021
2021_census,isco2,34,40,..Rapla maakond: linnaline asustuspiirkond,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",0,rl21154_census2021
2021_census,isco2,35,40,..Rapla maakond: linnaline asustuspiirkond,..Infotehnoloogia ja telekommunikatsiooni tehnikud,0,rl21154_census2021
2021_census,isco2,41,40,..Rapla maakond: linnaline asustuspiirkond,..Kontoritöötajad,0,rl21154_census2021
2021_census,isco2,42,40,..Rapla maakond: linnaline asustuspiirkond,..Klienditeenindajad,0,rl21154_census2021
2021_census,isco2,43,40,..Rapla maakond: linnaline asustuspiirkond,..Arvepidamise ja materjaliarvestuse kontoritöötajad,0,rl21154_census2021
2021_census,isco2,44,40,..Rapla maakond: linnaline asustuspiirkond,..Muud kontoritöötajad ja klienditeenindajad,0,rl21154_census2021
2021_census,isco2,51,40,..Rapla maakond: linnaline asustuspiirkond,..Isikuteenindajad,0,rl21154_census2021
2021_census,isco2,52,40,..Rapla maakond: linnaline asustuspiirkond,..Müügitöötajad,0,rl21154_census2021
2021_census,isco2,53,40,..Rapla maakond: linnaline asustuspiirkond,..Isikuhooldustöötajad,0,rl21154_census2021
2021_census,isco2,54,40,..Rapla maakond: linnaline asustuspiirkond,"..Pääste-, politsei- ja turvatöötajad",0,rl21154_census2021
2021_census,isco2,61,40,..Rapla maakond: linnaline asustuspiirkond,..Põllumajanduse oskustöölised,0,rl21154_census2021
2021_census,isco2,62,40,..Rapla maakond: linnaline asustuspiirkond,"..Metsanduse, kalanduse ja jahinduse oskustöölised",0,rl21154_census2021
2021_census,isco2,63,40,..Rapla maakond: linnaline asustuspiirkond,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",0,rl21154_census2021
2021_census,isco2,71,40,..Rapla maakond: linnaline asustuspiirkond,"..Ehitustöölised, v.a elektrikud",0,rl21154_census2021
2021_census,isco2,72,40,..Rapla maakond: linnaline asustuspiirkond,"..Metallitöötluse, masinaehituse jms oskustöölised",0,rl21154_census2021
2021_census,isco2,73,40,..Rapla maakond: linnaline asustuspiirkond,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",0,rl21154_census2021
2021_census,isco2,74,40,..Rapla maakond: linnaline asustuspiirkond,..Elektri- ja elektroonikavaldkonna töölised,0,rl21154_census2021
2021_census,isco2,75,40,..Rapla maakond: linnaline asustuspiirkond,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",0,rl21154_census2021
2021_census,isco2,81,40,..Rapla maakond: linnaline asustuspiirkond,..Seadme- ja masinaoperaatorid,0,rl21154_census2021
2021_census,isco2,82,40,..Rapla maakond: linnaline asustuspiirkond,..Koostajad,0,rl21154_census2021
2021_census,isco2,83,40,..Rapla maakond: linnaline asustuspiirkond,..Mootorsõidukite ja liikurmasinate juhid,0,rl21154_census2021
2021_census,isco2,91,40,..Rapla maakond: linnaline asustuspiirkond,..Puhastustöölised ja abilised,0,rl21154_census2021
2021_census,isco2,92,40,..Rapla maakond: linnaline asustuspiirkond,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",0,rl21154_census2021
2021_census,isco2,93,40,..Rapla maakond: linnaline asustuspiirkond,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",0,rl21154_census2021
2021_census,isco2,94,40,..Rapla maakond: linnaline asustuspiirkond,..Toitlustuse abitöölised,0,rl21154_census2021
2021_census,isco2,95,40,..Rapla maakond: linnaline asustuspiirkond,..Tänaval jms kohtades teenuse osutajad,0,rl21154_census2021
2021_census,isco2,96,40,..Rapla maakond: linnaline asustuspiirkond,..Jäätmekäitluse jm lihttöölised,0,rl21154_census2021
2021_census,isco2,11,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,"..Seadusandjad, kõrgemad ametnikud ja tippjuhid",24,rl21154_census2021
2021_census,isco2,12,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Äriteenindus- ja haldusjuhid,83,rl21154_census2021
2021_census,isco2,13,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Põhitegevuse ja valdkondade juhid,126,rl21154_census2021
2021_census,isco2,14,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,"..Külalismajanduse, kaubandus- jm teenuste juhid",50,rl21154_census2021
2021_census,isco2,21,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Loodus- ja tehnikateaduste tippspetsialistid,77,rl21154_census2021
2021_census,isco2,22,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Tervishoiu tippspetsialistid,102,rl21154_census2021
2021_census,isco2,23,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Pedagoogika tippspetsialistid,162,rl21154_census2021
2021_census,isco2,24,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Äri ja halduse tippspetsialistid,107,rl21154_census2021
2021_census,isco2,25,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..IKT tippspetsialistid,42,rl21154_census2021
2021_census,isco2,26,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",77,rl21154_census2021
2021_census,isco2,31,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Loodus- ja tehnikateaduste keskastme spetsialistid,80,rl21154_census2021
2021_census,isco2,32,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Tervishoiu keskastme spetsialistid,35,rl21154_census2021
2021_census,isco2,33,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Äri ja halduse keskastme spetsialistid,165,rl21154_census2021
2021_census,isco2,34,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",66,rl21154_census2021
2021_census,isco2,35,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Infotehnoloogia ja telekommunikatsiooni tehnikud,23,rl21154_census2021
2021_census,isco2,41,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Kontoritöötajad,32,rl21154_census2021
2021_census,isco2,42,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Klienditeenindajad,70,rl21154_census2021
2021_census,isco2,43,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Arvepidamise ja materjaliarvestuse kontoritöötajad,112,rl21154_census2021
2021_census,isco2,44,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Muud kontoritöötajad ja klienditeenindajad,26,rl21154_census2021
2021_census,isco2,51,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Isikuteenindajad,106,rl21154_census2021
2021_census,isco2,52,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Müügitöötajad,217,rl21154_census2021
2021_census,isco2,53,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Isikuhooldustöötajad,83,rl21154_census2021
2021_census,isco2,54,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,"..Pääste-, politsei- ja turvatöötajad",52,rl21154_census2021
2021_census,isco2,61,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Põllumajanduse oskustöölised,19,rl21154_census2021
2021_census,isco2,62,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,"..Metsanduse, kalanduse ja jahinduse oskustöölised",9,rl21154_census2021
2021_census,isco2,63,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",1,rl21154_census2021
2021_census,isco2,71,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,"..Ehitustöölised, v.a elektrikud",179,rl21154_census2021
2021_census,isco2,72,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,"..Metallitöötluse, masinaehituse jms oskustöölised",79,rl21154_census2021
2021_census,isco2,73,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",10,rl21154_census2021
2021_census,isco2,74,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Elektri- ja elektroonikavaldkonna töölised,39,rl21154_census2021
2021_census,isco2,75,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",69,rl21154_census2021
2021_census,isco2,81,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Seadme- ja masinaoperaatorid,88,rl21154_census2021
2021_census,isco2,82,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Koostajad,20,rl21154_census2021
2021_census,isco2,83,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Mootorsõidukite ja liikurmasinate juhid,153,rl21154_census2021
2021_census,isco2,91,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Puhastustöölised ja abilised,87,rl21154_census2021
2021_census,isco2,92,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",12,rl21154_census2021
2021_census,isco2,93,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",139,rl21154_census2021
2021_census,isco2,94,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Toitlustuse abitöölised,6,rl21154_census2021
2021_census,isco2,95,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Tänaval jms kohtades teenuse osutajad,4,rl21154_census2021
2021_census,isco2,96,0071V,..Rapla maakond: väikelinnaline asustuspiirkond,..Jäätmekäitluse jm lihttöölised,28,rl21154_census2021
2021_census,isco2,11,0071M,..Rapla maakond: maaline asustuspiirkond,"..Seadusandjad, kõrgemad ametnikud ja tippjuhid",73,rl21154_census2021
2021_census,isco2,12,0071M,..Rapla maakond: maaline asustuspiirkond,..Äriteenindus- ja haldusjuhid,281,rl21154_census2021
2021_census,isco2,13,0071M,..Rapla maakond: maaline asustuspiirkond,..Põhitegevuse ja valdkondade juhid,494,rl21154_census2021
2021_census,isco2,14,0071M,..Rapla maakond: maaline asustuspiirkond,"..Külalismajanduse, kaubandus- jm teenuste juhid",170,rl21154_census2021
2021_census,isco2,21,0071M,..Rapla maakond: maaline asustuspiirkond,..Loodus- ja tehnikateaduste tippspetsialistid,263,rl21154_census2021
2021_census,isco2,22,0071M,..Rapla maakond: maaline asustuspiirkond,..Tervishoiu tippspetsialistid,225,rl21154_census2021
2021_census,isco2,23,0071M,..Rapla maakond: maaline asustuspiirkond,..Pedagoogika tippspetsialistid,749,rl21154_census2021
2021_census,isco2,24,0071M,..Rapla maakond: maaline asustuspiirkond,..Äri ja halduse tippspetsialistid,332,rl21154_census2021
2021_census,isco2,25,0071M,..Rapla maakond: maaline asustuspiirkond,..IKT tippspetsialistid,190,rl21154_census2021
2021_census,isco2,26,0071M,..Rapla maakond: maaline asustuspiirkond,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",216,rl21154_census2021
2021_census,isco2,31,0071M,..Rapla maakond: maaline asustuspiirkond,..Loodus- ja tehnikateaduste keskastme spetsialistid,343,rl21154_census2021
2021_census,isco2,32,0071M,..Rapla maakond: maaline asustuspiirkond,..Tervishoiu keskastme spetsialistid,78,rl21154_census2021
2021_census,isco2,33,0071M,..Rapla maakond: maaline asustuspiirkond,..Äri ja halduse keskastme spetsialistid,656,rl21154_census2021
2021_census,isco2,34,0071M,..Rapla maakond: maaline asustuspiirkond,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",234,rl21154_census2021
2021_census,isco2,35,0071M,..Rapla maakond: maaline asustuspiirkond,..Infotehnoloogia ja telekommunikatsiooni tehnikud,100,rl21154_census2021
2021_census,isco2,41,0071M,..Rapla maakond: maaline asustuspiirkond,..Kontoritöötajad,152,rl21154_census2021
2021_census,isco2,42,0071M,..Rapla maakond: maaline asustuspiirkond,..Klienditeenindajad,214,rl21154_census2021
2021_census,isco2,43,0071M,..Rapla maakond: maaline asustuspiirkond,..Arvepidamise ja materjaliarvestuse kontoritöötajad,417,rl21154_census2021
2021_census,isco2,44,0071M,..Rapla maakond: maaline asustuspiirkond,..Muud kontoritöötajad ja klienditeenindajad,119,rl21154_census2021
2021_census,isco2,51,0071M,..Rapla maakond: maaline asustuspiirkond,..Isikuteenindajad,443,rl21154_census2021
2021_census,isco2,52,0071M,..Rapla maakond: maaline asustuspiirkond,..Müügitöötajad,922,rl21154_census2021
2021_census,isco2,53,0071M,..Rapla maakond: maaline asustuspiirkond,..Isikuhooldustöötajad,418,rl21154_census2021
2021_census,isco2,54,0071M,..Rapla maakond: maaline asustuspiirkond,"..Pääste-, politsei- ja turvatöötajad",225,rl21154_census2021
2021_census,isco2,61,0071M,..Rapla maakond: maaline asustuspiirkond,..Põllumajanduse oskustöölised,254,rl21154_census2021
2021_census,isco2,62,0071M,..Rapla maakond: maaline asustuspiirkond,"..Metsanduse, kalanduse ja jahinduse oskustöölised",65,rl21154_census2021
2021_census,isco2,63,0071M,..Rapla maakond: maaline asustuspiirkond,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",0,rl21154_census2021
2021_census,isco2,71,0071M,..Rapla maakond: maaline asustuspiirkond,"..Ehitustöölised, v.a elektrikud",860,rl21154_census2021
2021_census,isco2,72,0071M,..Rapla maakond: maaline asustuspiirkond,"..Metallitöötluse, masinaehituse jms oskustöölised",552,rl21154_census2021
2021_census,isco2,73,0071M,..Rapla maakond: maaline asustuspiirkond,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",110,rl21154_census2021
2021_census,isco2,74,0071M,..Rapla maakond: maaline asustuspiirkond,..Elektri- ja elektroonikavaldkonna töölised,161,rl21154_census2021
2021_census,isco2,75,0071M,..Rapla maakond: maaline asustuspiirkond,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",491,rl21154_census2021
2021_census,isco2,81,0071M,..Rapla maakond: maaline asustuspiirkond,..Seadme- ja masinaoperaatorid,552,rl21154_census2021
2021_census,isco2,82,0071M,..Rapla maakond: maaline asustuspiirkond,..Koostajad,157,rl21154_census2021
2021_census,isco2,83,0071M,..Rapla maakond: maaline asustuspiirkond,..Mootorsõidukite ja liikurmasinate juhid,1065,rl21154_census2021
2021_census,isco2,91,0071M,..Rapla maakond: maaline asustuspiirkond,..Puhastustöölised ja abilised,416,rl21154_census2021
2021_census,isco2,92,0071M,..Rapla maakond: maaline asustuspiirkond,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",169,rl21154_census2021
2021_census,isco2,93,0071M,..Rapla maakond: maaline asustuspiirkond,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",756,rl21154_census2021
2021_census,isco2,94,0071M,..Rapla maakond: maaline asustuspiirkond,..Toitlustuse abitöölised,79,rl21154_census2021
2021_census,isco2,95,0071M,..Rapla maakond: maaline asustuspiirkond,..Tänaval jms kohtades teenuse osutajad,12,rl21154_census2021
2021_census,isco2,96,0071M,..Rapla maakond: maaline asustuspiirkond,..Jäätmekäitluse jm lihttöölised,148,rl21154_census2021
2021_census,isco2,11,00710293000001,..Kehtna vald,"..Seadusandjad, kõrgemad ametnikud ja tippjuhid",14,rl21154_census2021
2021_census,isco2,12,00710293000001,..Kehtna vald,..Äriteenindus- ja haldusjuhid,46,rl21154_census2021
2021_census,isco2,13,00710293000001,..Kehtna vald,..Põhitegevuse ja valdkondade juhid,95,rl21154_census2021
2021_census,isco2,14,00710293000001,..Kehtna vald,"..Külalismajanduse, kaubandus- jm teenuste juhid",21,rl21154_census2021
2021_census,isco2,21,00710293000001,..Kehtna vald,..Loodus- ja tehnikateaduste tippspetsialistid,42,rl21154_census2021
2021_census,isco2,22,00710293000001,..Kehtna vald,..Tervishoiu tippspetsialistid,44,rl21154_census2021
2021_census,isco2,23,00710293000001,..Kehtna vald,..Pedagoogika tippspetsialistid,137,rl21154_census2021
2021_census,isco2,24,00710293000001,..Kehtna vald,..Äri ja halduse tippspetsialistid,45,rl21154_census2021
2021_census,isco2,25,00710293000001,..Kehtna vald,..IKT tippspetsialistid,33,rl21154_census2021
2021_census,isco2,26,00710293000001,..Kehtna vald,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",30,rl21154_census2021
2021_census,isco2,31,00710293000001,..Kehtna vald,..Loodus- ja tehnikateaduste keskastme spetsialistid,66,rl21154_census2021
2021_census,isco2,32,00710293000001,..Kehtna vald,..Tervishoiu keskastme spetsialistid,12,rl21154_census2021
2021_census,isco2,33,00710293000001,..Kehtna vald,..Äri ja halduse keskastme spetsialistid,93,rl21154_census2021
2021_census,isco2,34,00710293000001,..Kehtna vald,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",47,rl21154_census2021
2021_census,isco2,35,00710293000001,..Kehtna vald,..Infotehnoloogia ja telekommunikatsiooni tehnikud,14,rl21154_census2021
2021_census,isco2,41,00710293000001,..Kehtna vald,..Kontoritöötajad,24,rl21154_census2021
2021_census,isco2,42,00710293000001,..Kehtna vald,..Klienditeenindajad,26,rl21154_census2021
2021_census,isco2,43,00710293000001,..Kehtna vald,..Arvepidamise ja materjaliarvestuse kontoritöötajad,72,rl21154_census2021
2021_census,isco2,44,00710293000001,..Kehtna vald,..Muud kontoritöötajad ja klienditeenindajad,19,rl21154_census2021
2021_census,isco2,51,00710293000001,..Kehtna vald,..Isikuteenindajad,85,rl21154_census2021
2021_census,isco2,52,00710293000001,..Kehtna vald,..Müügitöötajad,175,rl21154_census2021
2021_census,isco2,53,00710293000001,..Kehtna vald,..Isikuhooldustöötajad,83,rl21154_census2021
2021_census,isco2,54,00710293000001,..Kehtna vald,"..Pääste-, politsei- ja turvatöötajad",50,rl21154_census2021
2021_census,isco2,61,00710293000001,..Kehtna vald,..Põllumajanduse oskustöölised,86,rl21154_census2021
2021_census,isco2,62,00710293000001,..Kehtna vald,"..Metsanduse, kalanduse ja jahinduse oskustöölised",11,rl21154_census2021
2021_census,isco2,63,00710293000001,..Kehtna vald,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",0,rl21154_census2021
2021_census,isco2,71,00710293000001,..Kehtna vald,"..Ehitustöölised, v.a elektrikud",160,rl21154_census2021
2021_census,isco2,72,00710293000001,..Kehtna vald,"..Metallitöötluse, masinaehituse jms oskustöölised",97,rl21154_census2021
2021_census,isco2,73,00710293000001,..Kehtna vald,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",9,rl21154_census2021
2021_census,isco2,74,00710293000001,..Kehtna vald,..Elektri- ja elektroonikavaldkonna töölised,21,rl21154_census2021
2021_census,isco2,75,00710293000001,..Kehtna vald,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",105,rl21154_census2021
2021_census,isco2,81,00710293000001,..Kehtna vald,..Seadme- ja masinaoperaatorid,106,rl21154_census2021
2021_census,isco2,82,00710293000001,..Kehtna vald,..Koostajad,24,rl21154_census2021
2021_census,isco2,83,00710293000001,..Kehtna vald,..Mootorsõidukite ja liikurmasinate juhid,208,rl21154_census2021
2021_census,isco2,91,00710293000001,..Kehtna vald,..Puhastustöölised ja abilised,85,rl21154_census2021
2021_census,isco2,92,00710293000001,..Kehtna vald,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",45,rl21154_census2021
2021_census,isco2,93,00710293000001,..Kehtna vald,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",178,rl21154_census2021
2021_census,isco2,94,00710293000001,..Kehtna vald,..Toitlustuse abitöölised,15,rl21154_census2021
2021_census,isco2,95,00710293000001,..Kehtna vald,..Tänaval jms kohtades teenuse osutajad,3,rl21154_census2021
2021_census,isco2,96,00710293000001,..Kehtna vald,..Jäätmekäitluse jm lihttöölised,33,rl21154_census2021
2021_census,isco2,11,00710317000001,..Kohila vald,"..Seadusandjad, kõrgemad ametnikud ja tippjuhid",21,rl21154_census2021
2021_census,isco2,12,00710317000001,..Kohila vald,..Äriteenindus- ja haldusjuhid,97,rl21154_census2021
2021_census,isco2,13,00710317000001,..Kohila vald,..Põhitegevuse ja valdkondade juhid,141,rl21154_census2021
2021_census,isco2,14,00710317000001,..Kohila vald,"..Külalismajanduse, kaubandus- jm teenuste juhid",53,rl21154_census2021
2021_census,isco2,21,00710317000001,..Kohila vald,..Loodus- ja tehnikateaduste tippspetsialistid,99,rl21154_census2021
2021_census,isco2,22,00710317000001,..Kohila vald,..Tervishoiu tippspetsialistid,77,rl21154_census2021
2021_census,isco2,23,00710317000001,..Kohila vald,..Pedagoogika tippspetsialistid,203,rl21154_census2021
2021_census,isco2,24,00710317000001,..Kohila vald,..Äri ja halduse tippspetsialistid,120,rl21154_census2021
2021_census,isco2,25,00710317000001,..Kohila vald,..IKT tippspetsialistid,84,rl21154_census2021
2021_census,isco2,26,00710317000001,..Kohila vald,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",59,rl21154_census2021
2021_census,isco2,31,00710317000001,..Kohila vald,..Loodus- ja tehnikateaduste keskastme spetsialistid,105,rl21154_census2021
2021_census,isco2,32,00710317000001,..Kohila vald,..Tervishoiu keskastme spetsialistid,23,rl21154_census2021
2021_census,isco2,33,00710317000001,..Kohila vald,..Äri ja halduse keskastme spetsialistid,246,rl21154_census2021
2021_census,isco2,34,00710317000001,..Kohila vald,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",66,rl21154_census2021
2021_census,isco2,35,00710317000001,..Kohila vald,..Infotehnoloogia ja telekommunikatsiooni tehnikud,36,rl21154_census2021
2021_census,isco2,41,00710317000001,..Kohila vald,..Kontoritöötajad,63,rl21154_census2021
