model,taxonomy,code,metric,value,source,notes
demirev_ai_products,isco4,2622,exposure,0.1462,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2622,augmentation_share,0.3393,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2622,automation_share,0.6607,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2631,exposure,0.4468,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2631,augmentation_share,0.3846,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2631,automation_share,0.6154,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2632,exposure,0.0613,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2632,augmentation_share,0.7081,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2632,automation_share,0.2919,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2633,exposure,0.1371,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2633,augmentation_share,0.8087,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2633,automation_share,0.1913,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2634,exposure,0.19,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2634,augmentation_share,0.5403,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2634,automation_share,0.4597,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2635,exposure,0.0414,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2635,augmentation_share,0.5623,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2635,automation_share,0.4377,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2636,exposure,0.0745,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2636,augmentation_share,0.2,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2636,automation_share,0.8,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2641,exposure,0.1532,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2641,augmentation_share,0.7176,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2641,automation_share,0.2824,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2642,exposure,0.0261,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2642,augmentation_share,0.624,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2642,automation_share,0.376,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2643,exposure,0.5636,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2643,augmentation_share,0.6319,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2643,automation_share,0.3681,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2651,exposure,0.0437,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2651,augmentation_share,0.8633,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2651,automation_share,0.1367,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2652,exposure,0.0258,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2652,augmentation_share,1.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2652,automation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2653,exposure,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2653,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2653,automation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2654,exposure,0.1458,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2654,augmentation_share,0.5693,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2654,automation_share,0.4307,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2655,exposure,0.0585,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2655,augmentation_share,0.4444,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2655,automation_share,0.5556,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2656,exposure,0.1387,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2656,augmentation_share,0.6314,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2656,automation_share,0.3686,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2659,exposure,0.0329,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2659,augmentation_share,0.3362,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,2659,automation_share,0.6638,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3111,exposure,0.1461,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3111,augmentation_share,0.6722,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3111,automation_share,0.3278,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3112,exposure,0.2356,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3112,augmentation_share,0.4922,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3112,automation_share,0.5078,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3113,exposure,0.1622,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3113,augmentation_share,0.3888,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3113,automation_share,0.6112,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3114,exposure,0.1858,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3114,augmentation_share,0.3237,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3114,automation_share,0.6763,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3115,exposure,0.2772,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3115,augmentation_share,0.5005,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3115,automation_share,0.4995,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3116,exposure,0.2466,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3116,augmentation_share,0.2149,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3116,automation_share,0.7851,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3117,exposure,0.2641,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3117,augmentation_share,0.6005,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3117,automation_share,0.3995,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3118,exposure,0.0287,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3118,augmentation_share,0.6111,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3118,automation_share,0.3889,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3119,exposure,0.3248,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3119,augmentation_share,0.4334,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3119,automation_share,0.5666,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3121,exposure,0.195,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3121,augmentation_share,0.2187,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3121,automation_share,0.7813,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3122,exposure,0.1891,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3122,augmentation_share,0.3936,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3122,automation_share,0.6064,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3123,exposure,0.07,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3123,augmentation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3123,automation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3131,exposure,0.1898,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3131,augmentation_share,0.5737,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3131,automation_share,0.4263,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3132,exposure,0.1305,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3132,augmentation_share,0.5187,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3132,automation_share,0.4813,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3133,exposure,0.2937,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3133,augmentation_share,0.5033,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3133,automation_share,0.4967,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3134,exposure,0.3866,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3134,augmentation_share,0.3154,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3134,automation_share,0.6846,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3135,exposure,0.3509,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3135,augmentation_share,0.2187,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3135,automation_share,0.7813,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3139,exposure,0.1724,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3139,augmentation_share,0.371,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3139,automation_share,0.629,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3141,exposure,0.2526,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3141,augmentation_share,0.6968,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3141,automation_share,0.3032,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3142,exposure,0.1374,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3142,augmentation_share,0.6395,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3142,automation_share,0.3605,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3143,exposure,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3143,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3143,automation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3151,exposure,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3151,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3151,automation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3152,exposure,0.0195,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3152,augmentation_share,0.7778,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3152,automation_share,0.2222,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3153,exposure,0.0626,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3153,augmentation_share,0.4556,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3153,automation_share,0.5444,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3154,exposure,0.1567,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3154,augmentation_share,0.486,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3154,automation_share,0.514,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3155,exposure,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3155,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3155,automation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3211,exposure,0.3384,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3211,augmentation_share,0.5482,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3211,automation_share,0.4518,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3212,exposure,0.2393,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3212,augmentation_share,0.5975,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3212,automation_share,0.4025,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3213,exposure,0.4396,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3213,augmentation_share,0.4126,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3213,automation_share,0.5874,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3214,exposure,0.1653,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3214,augmentation_share,0.5689,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3214,automation_share,0.4311,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3222,exposure,0.2599,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3222,augmentation_share,0.3698,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3222,automation_share,0.6302,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3230,exposure,0.4387,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3230,augmentation_share,0.4773,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3230,automation_share,0.5227,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3240,exposure,0.039,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3240,augmentation_share,0.3714,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3240,automation_share,0.6286,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3251,exposure,0.1554,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3251,augmentation_share,0.3333,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3251,automation_share,0.6667,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3252,exposure,1.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3252,augmentation_share,0.4497,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3252,automation_share,0.5503,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3253,exposure,0.117,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3253,augmentation_share,0.3333,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3253,automation_share,0.6667,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3254,exposure,0.0731,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3254,augmentation_share,0.2875,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3254,automation_share,0.7125,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3255,exposure,0.2795,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3255,augmentation_share,0.357,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3255,automation_share,0.643,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3256,exposure,0.5317,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3256,augmentation_share,0.3823,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3256,automation_share,0.6177,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3257,exposure,0.3735,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3257,augmentation_share,0.3288,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3257,automation_share,0.6712,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3258,exposure,0.2239,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3258,augmentation_share,0.3334,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3258,automation_share,0.6666,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3259,exposure,0.452,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3259,augmentation_share,0.4945,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3259,automation_share,0.5055,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3311,exposure,0.6713,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3311,augmentation_share,0.4723,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3311,automation_share,0.5277,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3312,exposure,0.4902,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3312,augmentation_share,0.6447,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3312,automation_share,0.3553,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3313,exposure,0.0418,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3313,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3313,automation_share,1.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3314,exposure,0.7896,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3314,augmentation_share,0.6687,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3314,automation_share,0.3313,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3315,exposure,0.3902,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3315,augmentation_share,0.4561,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3315,automation_share,0.5439,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3321,exposure,0.6889,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3321,augmentation_share,0.5342,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3321,automation_share,0.4658,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3322,exposure,0.5699,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3322,augmentation_share,0.4646,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3322,automation_share,0.5354,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3323,exposure,0.2276,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3323,augmentation_share,0.2418,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3323,automation_share,0.7582,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3324,exposure,0.5328,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3324,augmentation_share,0.2961,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3324,automation_share,0.7039,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3331,exposure,0.0046,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3331,augmentation_share,0.4878,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3331,automation_share,0.5122,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3332,exposure,0.071,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3332,augmentation_share,0.5602,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3332,automation_share,0.4398,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3333,exposure,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3333,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3333,automation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3334,exposure,0.3345,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3334,augmentation_share,0.5883,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3334,automation_share,0.4117,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3339,exposure,0.3128,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3339,augmentation_share,0.4353,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3339,automation_share,0.5647,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3341,exposure,0.3516,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3341,augmentation_share,0.6249,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3341,automation_share,0.3751,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3342,exposure,0.1253,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3342,augmentation_share,0.1667,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3342,automation_share,0.8333,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3343,exposure,0.1914,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3343,augmentation_share,0.3923,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3343,automation_share,0.6077,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3344,exposure,0.7145,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3344,augmentation_share,0.4702,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3344,automation_share,0.5298,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3351,exposure,0.2762,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3351,augmentation_share,0.2395,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3351,automation_share,0.7605,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3352,exposure,0.0731,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3352,augmentation_share,0.2,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3352,automation_share,0.8,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3353,exposure,0.3054,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3353,augmentation_share,0.2433,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,3353,automation_share,0.7567,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
