isco4,name_et,county,county_name,gender,count,source_url
7132,Pihustusseadmetega värvijad-lakkijad,all,Kogu Eesti,M,743,https://palgad.stat.ee/api/charts/workers_total_section/7132/2025/Q4/average/all/all/all
7132,Pihustusseadmetega värvijad-lakkijad,all,Kogu Eesti,F,111,https://palgad.stat.ee/api/charts/workers_total_section/7132/2025/Q4/average/all/all/all
7133,Ehitustarindite puhastajad,all,Kogu Eesti,M,105,https://palgad.stat.ee/api/charts/workers_total_section/7133/2025/Q4/average/all/all/all
7211,Valuvormide ja kärnide valmistajad,all,Kogu Eesti,M,63,https://palgad.stat.ee/api/charts/workers_total_section/7211/2025/Q4/average/all/all/all
7212,Keevitajad ja leeklõikajad,all,Kogu Eesti,M,4186,https://palgad.stat.ee/api/charts/workers_total_section/7212/2025/Q4/average/all/all/all
7212,Keevitajad ja leeklõikajad,all,Kogu Eesti,F,33,https://palgad.stat.ee/api/charts/workers_total_section/7212/2025/Q4/average/all/all/all
7213,Lehtmetallitöölised,all,Kogu Eesti,M,806,https://palgad.stat.ee/api/charts/workers_total_section/7213/2025/Q4/average/all/all/all
7213,Lehtmetallitöölised,all,Kogu Eesti,F,32,https://palgad.stat.ee/api/charts/workers_total_section/7213/2025/Q4/average/all/all/all
7214,Metallkonstruktsioonide valmistajad ja monteerijad,all,Kogu Eesti,M,1480,https://palgad.stat.ee/api/charts/workers_total_section/7214/2025/Q4/average/all/all/all
7214,Metallkonstruktsioonide valmistajad ja monteerijad,all,Kogu Eesti,F,39,https://palgad.stat.ee/api/charts/workers_total_section/7214/2025/Q4/average/all/all/all
7215,Troppijad ja trossijätkajad,all,Kogu Eesti,M,144,https://palgad.stat.ee/api/charts/workers_total_section/7215/2025/Q4/average/all/all/all
7221,"Sepad, stantsijad jms oskustöölised",all,Kogu Eesti,M,87,https://palgad.stat.ee/api/charts/workers_total_section/7221/2025/Q4/average/all/all/all
7221,"Sepad, stantsijad jms oskustöölised",all,Kogu Eesti,F,26,https://palgad.stat.ee/api/charts/workers_total_section/7221/2025/Q4/average/all/all/all
7222,Tööriistavalmistajad jms töölised,all,Kogu Eesti,M,1619,https://palgad.stat.ee/api/charts/workers_total_section/7222/2025/Q4/average/all/all/all
7222,Tööriistavalmistajad jms töölised,all,Kogu Eesti,F,36,https://palgad.stat.ee/api/charts/workers_total_section/7222/2025/Q4/average/all/all/all
7223,Metallitöötluspinkide seadistajad ja operaatorid,all,Kogu Eesti,M,2479,https://palgad.stat.ee/api/charts/workers_total_section/7223/2025/Q4/average/all/all/all
7223,Metallitöötluspinkide seadistajad ja operaatorid,all,Kogu Eesti,F,168,https://palgad.stat.ee/api/charts/workers_total_section/7223/2025/Q4/average/all/all/all
7224,"Metallilihvijad, -poleerijad ja tööriistateritajad",all,Kogu Eesti,M,346,https://palgad.stat.ee/api/charts/workers_total_section/7224/2025/Q4/average/all/all/all
7231,Mootorsõidukimehaanikud ja -lukksepad,all,Kogu Eesti,M,5343,https://palgad.stat.ee/api/charts/workers_total_section/7231/2025/Q4/average/all/all/all
7231,Mootorsõidukimehaanikud ja -lukksepad,all,Kogu Eesti,F,31,https://palgad.stat.ee/api/charts/workers_total_section/7231/2025/Q4/average/all/all/all
7232,Õhusõidukimehaanikud ja -lukksepad,all,Kogu Eesti,M,214,https://palgad.stat.ee/api/charts/workers_total_section/7232/2025/Q4/average/all/all/all
7233,Põllumajandus- ja tööstusmasinate mehaanikud ning lukksepad,all,Kogu Eesti,M,3448,https://palgad.stat.ee/api/charts/workers_total_section/7233/2025/Q4/average/all/all/all
7234,Jalgrataste jms sõidukite mehaanikud,all,Kogu Eesti,M,128,https://palgad.stat.ee/api/charts/workers_total_section/7234/2025/Q4/average/all/all/all
7311,Täppisinstrumentide valmistajad ja parandajad,all,Kogu Eesti,M,85,https://palgad.stat.ee/api/charts/workers_total_section/7311/2025/Q4/average/all/all/all
7311,Täppisinstrumentide valmistajad ja parandajad,all,Kogu Eesti,F,152,https://palgad.stat.ee/api/charts/workers_total_section/7311/2025/Q4/average/all/all/all
7312,Pillimeistrid ja -häälestajad,all,Kogu Eesti,M,41,https://palgad.stat.ee/api/charts/workers_total_section/7312/2025/Q4/average/all/all/all
7313,Juveeli- ja väärismetallitöötlejad,all,Kogu Eesti,M,61,https://palgad.stat.ee/api/charts/workers_total_section/7313/2025/Q4/average/all/all/all
7313,Juveeli- ja väärismetallitöötlejad,all,Kogu Eesti,F,67,https://palgad.stat.ee/api/charts/workers_total_section/7313/2025/Q4/average/all/all/all
7314,Savi- ja portselanimeistrid,all,Kogu Eesti,F,23,https://palgad.stat.ee/api/charts/workers_total_section/7314/2025/Q4/average/all/all/all
7315,"Klaasipuhujad, -lõikajad, -lihvijad ja -viimistlejad",all,Kogu Eesti,M,364,https://palgad.stat.ee/api/charts/workers_total_section/7315/2025/Q4/average/all/all/all
7315,"Klaasipuhujad, -lõikajad, -lihvijad ja -viimistlejad",all,Kogu Eesti,F,130,https://palgad.stat.ee/api/charts/workers_total_section/7315/2025/Q4/average/all/all/all
7316,"Klaasi, keraamika jms materjalide dekoratiivmaalijad, graveerijad ja söövitajad",all,Kogu Eesti,F,36,https://palgad.stat.ee/api/charts/workers_total_section/7316/2025/Q4/average/all/all/all
7317,"Puidust, punumis- jm materjalidest tooteid valmistavad käsitöömeistrid",all,Kogu Eesti,M,73,https://palgad.stat.ee/api/charts/workers_total_section/7317/2025/Q4/average/all/all/all
7317,"Puidust, punumis- jm materjalidest tooteid valmistavad käsitöömeistrid",all,Kogu Eesti,F,53,https://palgad.stat.ee/api/charts/workers_total_section/7317/2025/Q4/average/all/all/all
7318,"Tekstiil-, nahk- jms tooteid valmistavad käsitöömeistrid",all,Kogu Eesti,M,30,https://palgad.stat.ee/api/charts/workers_total_section/7318/2025/Q4/average/all/all/all
7318,"Tekstiil-, nahk- jms tooteid valmistavad käsitöömeistrid",all,Kogu Eesti,F,172,https://palgad.stat.ee/api/charts/workers_total_section/7318/2025/Q4/average/all/all/all
7319,"Käsitöömeistrid, mujal liigitamata",all,Kogu Eesti,M,212,https://palgad.stat.ee/api/charts/workers_total_section/7319/2025/Q4/average/all/all/all
7319,"Käsitöömeistrid, mujal liigitamata",all,Kogu Eesti,F,123,https://palgad.stat.ee/api/charts/workers_total_section/7319/2025/Q4/average/all/all/all
7321,Trükiettevalmistajad,all,Kogu Eesti,M,129,https://palgad.stat.ee/api/charts/workers_total_section/7321/2025/Q4/average/all/all/all
7321,Trükiettevalmistajad,all,Kogu Eesti,F,98,https://palgad.stat.ee/api/charts/workers_total_section/7321/2025/Q4/average/all/all/all
7322,Trükkalid,all,Kogu Eesti,M,394,https://palgad.stat.ee/api/charts/workers_total_section/7322/2025/Q4/average/all/all/all
7322,Trükkalid,all,Kogu Eesti,F,112,https://palgad.stat.ee/api/charts/workers_total_section/7322/2025/Q4/average/all/all/all
7323,Trükiste järeltöötlejad,all,Kogu Eesti,M,350,https://palgad.stat.ee/api/charts/workers_total_section/7323/2025/Q4/average/all/all/all
7323,Trükiste järeltöötlejad,all,Kogu Eesti,F,428,https://palgad.stat.ee/api/charts/workers_total_section/7323/2025/Q4/average/all/all/all
7411,Ehituselektrikud,all,Kogu Eesti,M,2782,https://palgad.stat.ee/api/charts/workers_total_section/7411/2025/Q4/average/all/all/all
7412,Elektriseadmete mehaanikud ja paigaldajad,all,Kogu Eesti,M,2065,https://palgad.stat.ee/api/charts/workers_total_section/7412/2025/Q4/average/all/all/all
7412,Elektriseadmete mehaanikud ja paigaldajad,all,Kogu Eesti,F,23,https://palgad.stat.ee/api/charts/workers_total_section/7412/2025/Q4/average/all/all/all
7413,Elektriliinide paigaldajad ja hooldajad,all,Kogu Eesti,M,766,https://palgad.stat.ee/api/charts/workers_total_section/7413/2025/Q4/average/all/all/all
7421,Elektroonikaseadmete mehaanikud ja hooldajad,all,Kogu Eesti,M,1306,https://palgad.stat.ee/api/charts/workers_total_section/7421/2025/Q4/average/all/all/all
7421,Elektroonikaseadmete mehaanikud ja hooldajad,all,Kogu Eesti,F,277,https://palgad.stat.ee/api/charts/workers_total_section/7421/2025/Q4/average/all/all/all
7422,IKT-seadmete paigaldajad ja hooldajad,all,Kogu Eesti,M,655,https://palgad.stat.ee/api/charts/workers_total_section/7422/2025/Q4/average/all/all/all
7511,"Lihatöötlejad, kalakäitlejad jms töölised",all,Kogu Eesti,M,784,https://palgad.stat.ee/api/charts/workers_total_section/7511/2025/Q4/average/all/all/all
7511,"Lihatöötlejad, kalakäitlejad jms töölised",all,Kogu Eesti,F,983,https://palgad.stat.ee/api/charts/workers_total_section/7511/2025/Q4/average/all/all/all
7512,"Pagarid, kondiitrid ja maiustuste valmistajad",all,Kogu Eesti,M,269,https://palgad.stat.ee/api/charts/workers_total_section/7512/2025/Q4/average/all/all/all
7512,"Pagarid, kondiitrid ja maiustuste valmistajad",all,Kogu Eesti,F,1864,https://palgad.stat.ee/api/charts/workers_total_section/7512/2025/Q4/average/all/all/all
7513,Piimatöötlejad,all,Kogu Eesti,M,62,https://palgad.stat.ee/api/charts/workers_total_section/7513/2025/Q4/average/all/all/all
7513,Piimatöötlejad,all,Kogu Eesti,F,225,https://palgad.stat.ee/api/charts/workers_total_section/7513/2025/Q4/average/all/all/all
7514,Puu- ja köögivilja ning marjade töötlejad,all,Kogu Eesti,M,58,https://palgad.stat.ee/api/charts/workers_total_section/7514/2025/Q4/average/all/all/all
7514,Puu- ja köögivilja ning marjade töötlejad,all,Kogu Eesti,F,171,https://palgad.stat.ee/api/charts/workers_total_section/7514/2025/Q4/average/all/all/all
7515,Toidu ja jookide degusteerijad ja hindajad,all,Kogu Eesti,M,21,https://palgad.stat.ee/api/charts/workers_total_section/7515/2025/Q4/average/all/all/all
7515,Toidu ja jookide degusteerijad ja hindajad,all,Kogu Eesti,F,66,https://palgad.stat.ee/api/charts/workers_total_section/7515/2025/Q4/average/all/all/all
7521,Puidutöötlejad,all,Kogu Eesti,M,1743,https://palgad.stat.ee/api/charts/workers_total_section/7521/2025/Q4/average/all/all/all
7521,Puidutöötlejad,all,Kogu Eesti,F,1355,https://palgad.stat.ee/api/charts/workers_total_section/7521/2025/Q4/average/all/all/all
7522,Tislerid jms töölised,all,Kogu Eesti,M,1935,https://palgad.stat.ee/api/charts/workers_total_section/7522/2025/Q4/average/all/all/all
7522,Tislerid jms töölised,all,Kogu Eesti,F,401,https://palgad.stat.ee/api/charts/workers_total_section/7522/2025/Q4/average/all/all/all
7523,Puidutöötluspinkide seadistajad ja operaatorid,all,Kogu Eesti,M,1515,https://palgad.stat.ee/api/charts/workers_total_section/7523/2025/Q4/average/all/all/all
7523,Puidutöötluspinkide seadistajad ja operaatorid,all,Kogu Eesti,F,388,https://palgad.stat.ee/api/charts/workers_total_section/7523/2025/Q4/average/all/all/all
7531,"Rätsepad, köösnerid ja kübarategijad",all,Kogu Eesti,F,143,https://palgad.stat.ee/api/charts/workers_total_section/7531/2025/Q4/average/all/all/all
7532,Rõiva- jms lekaalide valmistajad ning juurdelõikajad,all,Kogu Eesti,M,22,https://palgad.stat.ee/api/charts/workers_total_section/7532/2025/Q4/average/all/all/all
7532,Rõiva- jms lekaalide valmistajad ning juurdelõikajad,all,Kogu Eesti,F,339,https://palgad.stat.ee/api/charts/workers_total_section/7532/2025/Q4/average/all/all/all
7533,"Õmblejad, tikkijad jms töölised",all,Kogu Eesti,M,23,https://palgad.stat.ee/api/charts/workers_total_section/7533/2025/Q4/average/all/all/all
7533,"Õmblejad, tikkijad jms töölised",all,Kogu Eesti,F,2355,https://palgad.stat.ee/api/charts/workers_total_section/7533/2025/Q4/average/all/all/all
7534,Polsterdajad jms töölised,all,Kogu Eesti,M,352,https://palgad.stat.ee/api/charts/workers_total_section/7534/2025/Q4/average/all/all/all
7534,Polsterdajad jms töölised,all,Kogu Eesti,F,298,https://palgad.stat.ee/api/charts/workers_total_section/7534/2025/Q4/average/all/all/all
7535,Toorkarusnaha ettevalmistajad ja parkalid,all,Kogu Eesti,all,,https://palgad.stat.ee/api/charts/workers_total_section/7535/2025/Q4/average/all/all/all
7536,Kingsepad jms töölised,all,Kogu Eesti,M,85,https://palgad.stat.ee/api/charts/workers_total_section/7536/2025/Q4/average/all/all/all
7536,Kingsepad jms töölised,all,Kogu Eesti,F,103,https://palgad.stat.ee/api/charts/workers_total_section/7536/2025/Q4/average/all/all/all
7541,Allveetöötajad,all,Kogu Eesti,M,21,https://palgad.stat.ee/api/charts/workers_total_section/7541/2025/Q4/average/all/all/all
7542,Lõhkajad ja õhkijad,all,Kogu Eesti,all,,https://palgad.stat.ee/api/charts/workers_total_section/7542/2025/Q4/average/all/all/all
7543,Toodete (v.a toidud ja joogid) testijad,all,Kogu Eesti,M,231,https://palgad.stat.ee/api/charts/workers_total_section/7543/2025/Q4/average/all/all/all
7543,Toodete (v.a toidud ja joogid) testijad,all,Kogu Eesti,F,382,https://palgad.stat.ee/api/charts/workers_total_section/7543/2025/Q4/average/all/all/all
7544,Kahjuri- ja umbrohutõrjujad,all,Kogu Eesti,M,23,https://palgad.stat.ee/api/charts/workers_total_section/7544/2025/Q4/average/all/all/all
7549,"Oskus- ja käsitöölised, mujal liigitamata",all,Kogu Eesti,M,538,https://palgad.stat.ee/api/charts/workers_total_section/7549/2025/Q4/average/all/all/all
7549,"Oskus- ja käsitöölised, mujal liigitamata",all,Kogu Eesti,F,878,https://palgad.stat.ee/api/charts/workers_total_section/7549/2025/Q4/average/all/all/all
8111,"Kaevurid ja karjääritöölised, mäeseadmete operaatorid",all,Kogu Eesti,M,417,https://palgad.stat.ee/api/charts/workers_total_section/8111/2025/Q4/average/all/all/all
8112,Maavarade rikastamise seadmete ja kivitöötlusmasinate operaatorid,all,Kogu Eesti,M,172,https://palgad.stat.ee/api/charts/workers_total_section/8112/2025/Q4/average/all/all/all
8112,Maavarade rikastamise seadmete ja kivitöötlusmasinate operaatorid,all,Kogu Eesti,F,47,https://palgad.stat.ee/api/charts/workers_total_section/8112/2025/Q4/average/all/all/all
8113,Puurseadmete operaatorid,all,Kogu Eesti,M,119,https://palgad.stat.ee/api/charts/workers_total_section/8113/2025/Q4/average/all/all/all
8114,"Tsement-, kivi- jm mineraalsete toodete masinate operaatorid",all,Kogu Eesti,M,359,https://palgad.stat.ee/api/charts/workers_total_section/8114/2025/Q4/average/all/all/all
8121,Metallitootmisseadmete operaatorid,all,Kogu Eesti,M,270,https://palgad.stat.ee/api/charts/workers_total_section/8121/2025/Q4/average/all/all/all
8121,Metallitootmisseadmete operaatorid,all,Kogu Eesti,F,22,https://palgad.stat.ee/api/charts/workers_total_section/8121/2025/Q4/average/all/all/all
8122,Metallitöötlusmasinate operaatorid,all,Kogu Eesti,M,822,https://palgad.stat.ee/api/charts/workers_total_section/8122/2025/Q4/average/all/all/all
8122,Metallitöötlusmasinate operaatorid,all,Kogu Eesti,F,90,https://palgad.stat.ee/api/charts/workers_total_section/8122/2025/Q4/average/all/all/all
8131,Keemiatoodete seadmete ja masinate operaatorid,all,Kogu Eesti,M,792,https://palgad.stat.ee/api/charts/workers_total_section/8131/2025/Q4/average/all/all/all
8131,Keemiatoodete seadmete ja masinate operaatorid,all,Kogu Eesti,F,358,https://palgad.stat.ee/api/charts/workers_total_section/8131/2025/Q4/average/all/all/all
8132,Fotograafiatoodete masinate operaatorid,all,Kogu Eesti,F,23,https://palgad.stat.ee/api/charts/workers_total_section/8132/2025/Q4/average/all/all/all
8141,Kummitoodete masinate operaatorid,all,Kogu Eesti,M,195,https://palgad.stat.ee/api/charts/workers_total_section/8141/2025/Q4/average/all/all/all
8141,Kummitoodete masinate operaatorid,all,Kogu Eesti,F,145,https://palgad.stat.ee/api/charts/workers_total_section/8141/2025/Q4/average/all/all/all
8142,Plasttoodete masinate operaatorid,all,Kogu Eesti,M,641,https://palgad.stat.ee/api/charts/workers_total_section/8142/2025/Q4/average/all/all/all
8142,Plasttoodete masinate operaatorid,all,Kogu Eesti,F,294,https://palgad.stat.ee/api/charts/workers_total_section/8142/2025/Q4/average/all/all/all
8143,Pabertoodete masinate operaatorid,all,Kogu Eesti,M,198,https://palgad.stat.ee/api/charts/workers_total_section/8143/2025/Q4/average/all/all/all
8143,Pabertoodete masinate operaatorid,all,Kogu Eesti,F,82,https://palgad.stat.ee/api/charts/workers_total_section/8143/2025/Q4/average/all/all/all
8151,"Ettevalmistus-, ketrus- ja poolimismasinate operaatorid",all,Kogu Eesti,M,53,https://palgad.stat.ee/api/charts/workers_total_section/8151/2025/Q4/average/all/all/all
8151,"Ettevalmistus-, ketrus- ja poolimismasinate operaatorid",all,Kogu Eesti,F,93,https://palgad.stat.ee/api/charts/workers_total_section/8151/2025/Q4/average/all/all/all
8152,Kudumismasinate operaatorid,all,Kogu Eesti,M,54,https://palgad.stat.ee/api/charts/workers_total_section/8152/2025/Q4/average/all/all/all
8152,Kudumismasinate operaatorid,all,Kogu Eesti,F,40,https://palgad.stat.ee/api/charts/workers_total_section/8152/2025/Q4/average/all/all/all
8153,Masinõmblejad,all,Kogu Eesti,F,1229,https://palgad.stat.ee/api/charts/workers_total_section/8153/2025/Q4/average/all/all/all
8154,"Pleegitus-, värvimis- ja puhastusmasinate operaatorid",all,Kogu Eesti,all,,https://palgad.stat.ee/api/charts/workers_total_section/8154/2025/Q4/average/all/all/all
8155,Karusnaha ja naha ettevalmistusmasinate operaatorid,all,Kogu Eesti,all,,https://palgad.stat.ee/api/charts/workers_total_section/8155/2025/Q4/average/all/all/all
8156,Jalatsitootmis- jms masinate operaatorid,all,Kogu Eesti,all,,https://palgad.stat.ee/api/charts/workers_total_section/8156/2025/Q4/average/all/all/all
8157,Pesumasinate operaatorid,all,Kogu Eesti,M,98,https://palgad.stat.ee/api/charts/workers_total_section/8157/2025/Q4/average/all/all/all
8157,Pesumasinate operaatorid,all,Kogu Eesti,F,411,https://palgad.stat.ee/api/charts/workers_total_section/8157/2025/Q4/average/all/all/all
8159,"Tekstiil-, karusnahk- ja nahktoodete masinate operaatorid, mujal liigitamata",all,Kogu Eesti,M,134,https://palgad.stat.ee/api/charts/workers_total_section/8159/2025/Q4/average/all/all/all
8159,"Tekstiil-, karusnahk- ja nahktoodete masinate operaatorid, mujal liigitamata",all,Kogu Eesti,F,127,https://palgad.stat.ee/api/charts/workers_total_section/8159/2025/Q4/average/all/all/all
8160,Toiduainete jms toodete masinate operaatorid,all,Kogu Eesti,M,961,https://palgad.stat.ee/api/charts/workers_total_section/8160/2025/Q4/average/all/all/all
8160,Toiduainete jms toodete masinate operaatorid,all,Kogu Eesti,F,643,https://palgad.stat.ee/api/charts/workers_total_section/8160/2025/Q4/average/all/all/all
8171,Tselluloosi- ja paberitootmisseadmete operaatorid,all,Kogu Eesti,all,,https://palgad.stat.ee/api/charts/workers_total_section/8171/2025/Q4/average/all/all/all
8172,Puidutöötlemisseadmete operaatorid,all,Kogu Eesti,M,1660,https://palgad.stat.ee/api/charts/workers_total_section/8172/2025/Q4/average/all/all/all
8172,Puidutöötlemisseadmete operaatorid,all,Kogu Eesti,F,442,https://palgad.stat.ee/api/charts/workers_total_section/8172/2025/Q4/average/all/all/all
8181,Klaasi- ja keraamikaahjude jms seadmete operaatorid,all,Kogu Eesti,M,102,https://palgad.stat.ee/api/charts/workers_total_section/8181/2025/Q4/average/all/all/all
8182,Aurumasinate ja -katelde operaatorid,all,Kogu Eesti,M,520,https://palgad.stat.ee/api/charts/workers_total_section/8182/2025/Q4/average/all/all/all
8182,Aurumasinate ja -katelde operaatorid,all,Kogu Eesti,F,25,https://palgad.stat.ee/api/charts/workers_total_section/8182/2025/Q4/average/all/all/all
8183,"Pakke-, villimis- ja märgistusseadmete operaatorid",all,Kogu Eesti,M,406,https://palgad.stat.ee/api/charts/workers_total_section/8183/2025/Q4/average/all/all/all
8183,"Pakke-, villimis- ja märgistusseadmete operaatorid",all,Kogu Eesti,F,529,https://palgad.stat.ee/api/charts/workers_total_section/8183/2025/Q4/average/all/all/all
8189,"Seadme- ja masinaoperaatorid, mujal liigitamata",all,Kogu Eesti,M,1836,https://palgad.stat.ee/api/charts/workers_total_section/8189/2025/Q4/average/all/all/all
8189,"Seadme- ja masinaoperaatorid, mujal liigitamata",all,Kogu Eesti,F,718,https://palgad.stat.ee/api/charts/workers_total_section/8189/2025/Q4/average/all/all/all
8211,Mehaaniliste seadmete koostajad,all,Kogu Eesti,M,460,https://palgad.stat.ee/api/charts/workers_total_section/8211/2025/Q4/average/all/all/all
8211,Mehaaniliste seadmete koostajad,all,Kogu Eesti,F,332,https://palgad.stat.ee/api/charts/workers_total_section/8211/2025/Q4/average/all/all/all
8212,Elektri- ja elektroonikaseadmete koostajad,all,Kogu Eesti,M,1647,https://palgad.stat.ee/api/charts/workers_total_section/8212/2025/Q4/average/all/all/all
8212,Elektri- ja elektroonikaseadmete koostajad,all,Kogu Eesti,F,3643,https://palgad.stat.ee/api/charts/workers_total_section/8212/2025/Q4/average/all/all/all
8219,"Koostajad, mujal liigitamata",all,Kogu Eesti,M,2594,https://palgad.stat.ee/api/charts/workers_total_section/8219/2025/Q4/average/all/all/all
8219,"Koostajad, mujal liigitamata",all,Kogu Eesti,F,1159,https://palgad.stat.ee/api/charts/workers_total_section/8219/2025/Q4/average/all/all/all
8311,Veduri- ja rongijuhid,all,Kogu Eesti,all,,https://palgad.stat.ee/api/charts/workers_total_section/8311/2025/Q4/average/all/all/all
8312,Raudtee liiklustöötajad,all,Kogu Eesti,all,,https://palgad.stat.ee/api/charts/workers_total_section/8312/2025/Q4/average/all/all/all
8321,Mootorrattajuhid,all,Kogu Eesti,all,,https://palgad.stat.ee/api/charts/workers_total_section/8321/2025/Q4/average/all/all/all
8322,"Sõiduauto-, takso- ja pakiautojuhid",all,Kogu Eesti,M,3106,https://palgad.stat.ee/api/charts/workers_total_section/8322/2025/Q4/average/all/all/all
8322,"Sõiduauto-, takso- ja pakiautojuhid",all,Kogu Eesti,F,158,https://palgad.stat.ee/api/charts/workers_total_section/8322/2025/Q4/average/all/all/all
8331,Bussi- ja trammijuhid,all,Kogu Eesti,M,3708,https://palgad.stat.ee/api/charts/workers_total_section/8331/2025/Q4/average/all/all/all
8331,Bussi- ja trammijuhid,all,Kogu Eesti,F,525,https://palgad.stat.ee/api/charts/workers_total_section/8331/2025/Q4/average/all/all/all
8332,Veoautojuhid,all,Kogu Eesti,M,13331,https://palgad.stat.ee/api/charts/workers_total_section/8332/2025/Q4/average/all/all/all
8332,Veoautojuhid,all,Kogu Eesti,F,117,https://palgad.stat.ee/api/charts/workers_total_section/8332/2025/Q4/average/all/all/all
8341,Põllu- ja metsamasinate juhid,all,Kogu Eesti,M,2618,https://palgad.stat.ee/api/charts/workers_total_section/8341/2025/Q4/average/all/all/all
8342,"Maaparandus-, tee- jms masinate juhid",all,Kogu Eesti,M,3066,https://palgad.stat.ee/api/charts/workers_total_section/8342/2025/Q4/average/all/all/all
8343,"Kraana-, tõstuki- jm tõsteseadmete juhid",all,Kogu Eesti,M,603,https://palgad.stat.ee/api/charts/workers_total_section/8343/2025/Q4/average/all/all/all
8343,"Kraana-, tõstuki- jm tõsteseadmete juhid",all,Kogu Eesti,F,63,https://palgad.stat.ee/api/charts/workers_total_section/8343/2025/Q4/average/all/all/all
8344,Kahveltõstukite jms masinate juhid,all,Kogu Eesti,M,1945,https://palgad.stat.ee/api/charts/workers_total_section/8344/2025/Q4/average/all/all/all
8344,Kahveltõstukite jms masinate juhid,all,Kogu Eesti,F,71,https://palgad.stat.ee/api/charts/workers_total_section/8344/2025/Q4/average/all/all/all
8350,Laeva tekimeeskond jms töötajad,all,Kogu Eesti,M,297,https://palgad.stat.ee/api/charts/workers_total_section/8350/2025/Q4/average/all/all/all
8350,Laeva tekimeeskond jms töötajad,all,Kogu Eesti,F,21,https://palgad.stat.ee/api/charts/workers_total_section/8350/2025/Q4/average/all/all/all
9111,Kodukoristajad ja -abilised,all,Kogu Eesti,M,24,https://palgad.stat.ee/api/charts/workers_total_section/9111/2025/Q4/average/all/all/all
9111,Kodukoristajad ja -abilised,all,Kogu Eesti,F,225,https://palgad.stat.ee/api/charts/workers_total_section/9111/2025/Q4/average/all/all/all
9112,"Koristajad ja abilised kontoris, hotellis jms asutustes",all,Kogu Eesti,M,2133,https://palgad.stat.ee/api/charts/workers_total_section/9112/2025/Q4/average/all/all/all
9112,"Koristajad ja abilised kontoris, hotellis jms asutustes",all,Kogu Eesti,F,16451,https://palgad.stat.ee/api/charts/workers_total_section/9112/2025/Q4/average/all/all/all
9121,Pesupesijad ja triikijad,all,Kogu Eesti,M,48,https://palgad.stat.ee/api/charts/workers_total_section/9121/2025/Q4/average/all/all/all
9121,Pesupesijad ja triikijad,all,Kogu Eesti,F,338,https://palgad.stat.ee/api/charts/workers_total_section/9121/2025/Q4/average/all/all/all
9122,Sõidukite käsipesijad,all,Kogu Eesti,M,423,https://palgad.stat.ee/api/charts/workers_total_section/9122/2025/Q4/average/all/all/all
9122,Sõidukite käsipesijad,all,Kogu Eesti,F,242,https://palgad.stat.ee/api/charts/workers_total_section/9122/2025/Q4/average/all/all/all
9123,Aknapesijad,all,Kogu Eesti,M,26,https://palgad.stat.ee/api/charts/workers_total_section/9123/2025/Q4/average/all/all/all
9129,Muid puhastustöid tegevad lihttöölised,all,Kogu Eesti,M,170,https://palgad.stat.ee/api/charts/workers_total_section/9129/2025/Q4/average/all/all/all
9129,Muid puhastustöid tegevad lihttöölised,all,Kogu Eesti,F,117,https://palgad.stat.ee/api/charts/workers_total_section/9129/2025/Q4/average/all/all/all
9211,Taimekasvatuse lihttöölised,all,Kogu Eesti,M,215,https://palgad.stat.ee/api/charts/workers_total_section/9211/2025/Q4/average/all/all/all
9211,Taimekasvatuse lihttöölised,all,Kogu Eesti,F,92,https://palgad.stat.ee/api/charts/workers_total_section/9211/2025/Q4/average/all/all/all
9212,Loomakasvatuse lihttöölised,all,Kogu Eesti,M,648,https://palgad.stat.ee/api/charts/workers_total_section/9212/2025/Q4/average/all/all/all
9212,Loomakasvatuse lihttöölised,all,Kogu Eesti,F,494,https://palgad.stat.ee/api/charts/workers_total_section/9212/2025/Q4/average/all/all/all
9213,Segapõllumajanduse lihttöölised,all,Kogu Eesti,M,265,https://palgad.stat.ee/api/charts/workers_total_section/9213/2025/Q4/average/all/all/all
9213,Segapõllumajanduse lihttöölised,all,Kogu Eesti,F,107,https://palgad.stat.ee/api/charts/workers_total_section/9213/2025/Q4/average/all/all/all
9214,Aianduse lihttöölised,all,Kogu Eesti,M,461,https://palgad.stat.ee/api/charts/workers_total_section/9214/2025/Q4/average/all/all/all
9214,Aianduse lihttöölised,all,Kogu Eesti,F,419,https://palgad.stat.ee/api/charts/workers_total_section/9214/2025/Q4/average/all/all/all
9215,Metsanduse lihttöölised,all,Kogu Eesti,M,459,https://palgad.stat.ee/api/charts/workers_total_section/9215/2025/Q4/average/all/all/all
9215,Metsanduse lihttöölised,all,Kogu Eesti,F,51,https://palgad.stat.ee/api/charts/workers_total_section/9215/2025/Q4/average/all/all/all
9216,Kalapüügi ja vesiviljeluse lihttöölised,all,Kogu Eesti,M,88,https://palgad.stat.ee/api/charts/workers_total_section/9216/2025/Q4/average/all/all/all
9216,Kalapüügi ja vesiviljeluse lihttöölised,all,Kogu Eesti,F,42,https://palgad.stat.ee/api/charts/workers_total_section/9216/2025/Q4/average/all/all/all
9311,Mäetööstuse lihttöölised,all,Kogu Eesti,M,147,https://palgad.stat.ee/api/charts/workers_total_section/9311/2025/Q4/average/all/all/all
9311,Mäetööstuse lihttöölised,all,Kogu Eesti,F,56,https://palgad.stat.ee/api/charts/workers_total_section/9311/2025/Q4/average/all/all/all
