isco4,leaf_id,leaf_name_et
1111,11110001,Minister
1111,11110002,Riigikogu liige
1111,11110003,Volikogu esimees
1111,11110004,Volikogu liige
1112,11120001,Suursaadik
1112,11120002,Peadirektor (riigiasutus)
1112,11120003,Kantsler
1112,11120004,Asekantsler
1112,11120005,Riigiarhivaar
1112,11120007,Linnaosa vanem
1112,11120008,Linnapea
1112,11120009,Vallavanem
1112,11120010,Peakonsul
1112,11120011,Kohaliku omavalitsuse ameti juht
1112,11120012,Valla- või linnavalitsuse liige
1112,11120013,Vallasekretär
1112,11120015,Riigikontrolör
1112,11120016,Riigisekretär
1112,11120017,Õiguskantsler
1112,11120018,Kohaliku omavalitsuse osakonnajuhataja
1112,11120019,Kohaliku omavalitsuse teenistusejuhataja
1112,11120020,Kohtu esimees
1112,11120021,Ministeeriumi osakonnajuhataja
1112,11129900,Mujal liigitamata kõrgemad valitsusametnikud
1114,11140001,Ametiühingu esimees
1114,11140002,Tööandjate liidu tegevdirektor
1114,11140003,Erakonna peasekretär
1114,11140005,Keskkonnakaitseorganisatsiooni peasekretär
1114,11140006,Inimõigusteorganisatsiooni peasekretär
1114,11140007,Kutseorganisatsiooni juht
1114,11140008,Usuorganisatsiooni juht
1114,11149900,Mujal liigitamata ühiskondlike ja huviorganisatsioonide juhid
1120,11200001,Suurettevõtte juht
1120,11200002,Suurettevõtte tegevdirektor
1120,11200003,Tervishoiuasutuse tegevdirektor või tippjuht
1120,11200004,Ülikooli rektor
1120,11200005,Suurettevõtte divisjonijuht
1120,11209900,Suurettevõtete mujal liigitamata tippjuhid
1211,12110001,Eelarvedirektor
1211,12110002,Finantsdirektor
1211,12110003,Rahandusosakonna juhataja
1211,12119900,Mujal liigitamata finantsjuhid
1212,12120001,Töösuhete juht
1212,12120002,Personalijuht
1212,12120003,Värbamisjuht
1212,12120004,Tööhõiveagentuuri juht
1212,12120005,Tööjõurendi ettevõtte juht
1212,12129900,Mujal liigitamata personalijuhid 
1213,12130001,Ettevõtte planeerimisjuht
1213,12130002,Strateegiajuht
1213,12130003,Strateegilise planeerimise juht
1213,12139900,Mujal liigitamata poliitika- ja strateegiajuhid 
1219,12190001,Haldusteenistuse juht
1219,12190002,Puhastusteenistuse juht
1219,12190003,Äriteeninduse juht
1219,12190004,Rajatiste haldur
1219,12190005,Haldusdirektor
1219,12190006,Haldusprorektor
1219,12190007,Majandusdirektor
1219,12190008,Üldosakonna juhataja
1219,12190009,Haldus- ja turvaosakonna juhataja
1219,12190010,Puhastusteenistusettevõtte juht
1219,12190011,Puhastusteenistuse osakonnajuht
1219,12199900,Muud mujal liigitamata äriteenindus- ja haldusjuhid
1221,12210001,Turundusosakonna juhataja
1221,12210002,Müügiosakonna juhataja
1221,12219900,Mujal liigitamata müügi- ja turundusjuhid 
1222,12220001,Reklaamijuht
1222,12220002,Suhtekorraldusjuht
1222,12220003,Kommunikatsiooniosakonna juhataja
1222,12229900,Mujal liigitamata reklaami- ja suhtekorraldusjuhid 
1223,12230001,Tootearendusjuht
1223,12230002,Arendusdirektor
1223,12230003,Arendusosakonna juhataja
1223,12230004,Arendusprorektor
1223,12230005,Kompetentsikeskuse juht
1223,12230006,Teadus- ja arendusosakonna juhataja
1223,12230007,Teadusdirektor
1223,12230008,Teadusasutuse juht
1223,12239900,Mujal liigitamata teadus- ja arendusjuhid 
1311,13110001,Metsandusjuht
1311,13110002,Istanduse juht
1311,13110003,Põllumajandusettevõtte juht
1311,13110004,Metsaülem
1311,13119900,Mujal liigitamata põllumajandus- ja metsandusjuhid 
1312,13120001,Tootmisjuht vesiviljeluses
1312,13120002,Kalandustööde juht
1312,13120003,Traaleriteenistuse juht
1312,13129900,Mujal liigitamata vesiviljeluse ja kalandusjuhid 
1321,13210001,Tehase juht
1321,13210002,Tootmisjuht (töötlev tööstus)
1321,13210003,Tootmise ja tööde juht (töötlev tööstus)
1321,13210004,Töötleva tööstuse ettevõtte juht
1321,13210005,Trükindusettevõtte juht
1321,13210006,Trükindusosakonna juhataja
1321,13210007,Laeva ehitus- või remondiettevõtte juht
1321,13210008,Laeva ehitus- või remondiosakonna juhataja
1321,13210009,Vee-ettevõtte juht
1321,13210010,Jäätmekäitlusettevõtte juht
1321,13210013,Energeetikaettevõtte juht
1321,13210015,Vee-ettevõtte osakonnajuhataja
1321,13210017,Jäätmekäitlusettevõtte osakonnajuhataja
1321,13210018,Energeetikaosakonna juhataja
1321,13210019,Rongide remondiettevõtte juht
1321,13210020,Rongide remondiosakonna juhataja
1321,13210021,Masinate ja seadmete paigaldus- ja remondiettevõtte juht
1321,13210022,Masinate ja seadmete paigaldus- ja remondiosakonna juhataja
1321,13219900,Mujal liigitamata töötleva tööstuse juhid 
1322,13220001,Kaevanduse direktor
1322,13220002,Tootmisjuht (kaevandus)
1322,13220003,Tootmisjuht (karjäär)
1322,13220004,Karjääri juhataja
1322,13229900,Mujal liigitamata mäetööstuse juhid
1323,13230001,Ehituse projektijuht
1323,13230002,Ehitusettevõtja
1323,13230003,Ehitusettevõtte juht
1323,13230004,Ehitusosakonna juhataja
1323,13239900,Mujal liigitamata ehitusjuhid
1324,13240002,Logistikajuht
1324,13240003,Raudteejaama juht
1324,13240004,Tarne- ja turustusjuht
1324,13240005,Tarneahela juht
1324,13240006,Transpordiettevõtte juht
1324,13240007,Linnatranspordi süsteemi juht
1324,13240008,Laojuht
1324,13240009,Tolliteenuse juht
1324,13240010,Transpordiosakonna juhataja
1324,13249900,"Mujal liigitamata tarne-, turustus- jms juhid"
1330,13300001,Tarkvara arendusjuht
1330,13300002,Andmetoimingute juht
1330,13300003,Andmetöötluse juht
1330,13300004,Info- ja kommunikatsioonitehnoloogia arendusjuht
1330,13300005,Infosüsteemide direktor
1330,13300006,Infotehnoloogiajuht
1330,13300007,Ringhäälingu ettevõtte juht
1330,13300008,Ringhäälingu osakonna juhataja
1330,13300009,IKT ettevõtte juht
1330,13309900,Mujal liigitamata IKT-juhid 
1341,13410001,Lasteaia juht
1341,13410002,Lastehoiukeskuse juht
1341,13419900,Mujal liigitamata lapsehoiuteenuste juhid
1342,13420101,Arst-juht
1342,13420201,Hambaravi osakonna juht
1342,13420301,Õendusjuht
1342,13420401,Muu tervishoiuteenuseid osutava struktuuriüksuse juht
1342,13429900,Mujal liigitamata tervishoiuteenuste juhid
1343,13430001,Eakate hooldekodu juht
1343,13430002,Hooldekodu juht
1343,13430003,Hooldekodu osakonnajuhataja
1343,13439900,Mujal liigitamata eakate hooldusteenuste juhid 
1344,13440001,Pereabi teenuste juht
1344,13440002,Hoolekandekeskuse juht
1344,13440003,Sotsiaalhoolekande juht
1344,13440004,Asenduskodu juhataja
1344,13449900,Mujal liigitamata sotsiaalhoolekande teenuste juhid 
1345,13450001,Kolledži direktor
1345,13450002,Dekaan (ülikool)
1345,13450003,Õppealajuhataja
1345,13450004,Koolidirektor
1345,13450005,Autokooli juht
1345,13450006,Erialaosakonna juhataja
1345,13450007,Erialaosakonna juhataja asetäitja
1345,13450008,Filiaali juhataja (haridus- ja koolitusvaldkond)
1345,13450009,Instituudi juhataja (haridus- ja koolitusvaldkond)
1345,13450010,Keeltekeskuse juht
1345,13450011,Keskuse juht (haridus- ja koolitusvaldkond)
1345,13450012,Kutseõppe osakonna juhataja
1345,13450013,Osakonnajuhataja (haridus- ja koolitusvaldkond)
1345,13450014,Teaduskonna juhataja
1345,13450015,Valdkonna juhataja (kutseõpe)
1345,13450016,Valdkonnajuht (kutseõpe)
1345,13450017,Õppekavarühma juht
1345,13450018,Õppekoha juhataja
1345,13450019,Õppeosakonna juhataja
1345,13450020,Õppeprorektor
1345,13450021,Õppesuundade juht
1345,13450022,Õppetooli juhataja
1345,13450023,Üldainete osakonna juhataja
1345,13459900,Mujal liigitamata haridus- ja koolitusteenuste juhid
1346,13460001,Pangajuht
1346,13460002,Krediidiühistu juht
1346,13460003,Finantsteenuseid osutava asutuse filiaali juht
1346,13460004,Kindlustusseltsi juht
1346,13460005,Panganduse osakonnajuhataja
1346,13460006,Kindlustuse osakonnajuhataja
1346,13469900,Mujal liigitamata finantsvahendus- ja kindlustusteenuste juhid
1349,13490001,Arhiivi juht
1349,13490002,Kunstigalerii juht
1349,13490004,Õigusteenuseid osutava asutuse juht
1349,13490005,Raamatukogu juht
1349,13490006,Muuseumi juht
1349,13490007,Vangla direktor
1349,13490008,Õigusosakonna juhataja
1349,13490009,Rahvusvahelise koostöö juht
1349,13490010,Turvateenuseid osutava ettevõtte juht
1349,13490011,Turvaosakonna juhataja
1349,13490012,Laborijuht
1349,13490013,Teimimisettevõtte juht
1349,13490014,Päästeala üksuse juhataja
1349,13490015,Keskkonnakaitse osakonnajuhataja
1349,13490016,Raamatukogu osakonnajuhataja
1349,13490017,Muuseumi osakonnajuhataja
1349,13490018,Kultuuripärandi valdkonna juht
1349,13490019,Teimimisosakonna juhataja
1349,13490020,Arhiivi osakonna juhataja
1349,13490021,Ehitusliku projekteerimise ettevõtte juht
1349,13490022,Ehitusliku projekteerimise osakonna juhataja
1349,13490023,Geomaatika ettevõtte juht
1349,13490024,Geomaatika osakonna juhataja
1349,13490025,Kinnisvara- ja katastriosakonna juhataja
1349,13490026,Raamatupidamis- ja maksualase nõustamisettevõtte juht
1349,13490027,Raamatupidamisosakonna juhataja
1349,13490028,Audiitorettevõtte juht
1349,13499900,Muud mujal liigitamata kutseteenuste juhid
1411,14110001,Hotellijuht
1411,14110002,Motellijuht
1411,14110003,Hostelijuht
1411,14110004,Majutusosakonna juhataja
1411,14119900,Mujal liigitamata majutusettevõtte juht
1412,14120001,Kohviku juht
1412,14120002,Restorani juht
1412,14120003,Baaripidaja
1412,14120004,Toitlustusettevõtte juht
1412,14120005,Toitlustusosakonna juhataja
1412,14129900,Mujal liigitamata restoranide ja kohvikute juhid
1420,14200001,Toiduosakonna juhataja
1420,14200002,Jaemüügi juht
1420,14200003,Kaupluse juht
1420,14200004,Supermarketi juht
1420,14200005,Apteegi juht
1420,14200006,Hulgimüügi juht
1420,14200007,E-poe juht
1420,14200008,Kaubanduse müügijuht
1420,14200009,Kaubanduse ostujuht
1420,14200010,Kaubanduse osakonnajuhataja
1420,14209900,Mujal liigitamata hulgi- ja jaekaubandusjuhid 
1431,14310001,Lõbustuspargi juht
1431,14310002,Piljardisaali juht
1431,14310003,Kasiino juht
1431,14310004,Kinojuht
1431,14310005,Puhkekeskuse juht
1431,14310006,Ratsutamiskooli juht
1431,14310007,Spordikeskuse juht
1431,14310008,Teatrijuht
1431,14310009,Teemapargi juht
1431,14310010,Rahvamaja juht
1431,14310011,Noortekeskuse juht
1431,14310012,Loominguline juht
1431,14310013,Teatri osakonna juhataja
1431,14310014,Spordialaliidu juht
1431,14310015,Noorsootööasutuse juht
1431,14319900,"Mujal liigitamata spordi-, vabaaja- ja kultuurikeskuste juhid"
1439,14390001,Kämpingujuht
1439,14390002,Konverentsi- ja messikeskuse juht
1439,14390003,Kontaktikeskuse juht
1439,14390004,Ostukeskuse juht
1439,14390005,Reisibüroo juht
1439,14390006,Autoremonditöökoja juht
1439,14390007,Parandusteenuseid osutava ettevõtte juht
1439,14390008,Heaolukeskuse juht
1439,14390009,Iluteenindusettevõtte juht
1439,14390010,Iluteenindusosakonna juhataja
1439,14390011,Tarbeesemete rendi ettevõtte juht
1439,14390012,Tarbeesemete rendi osakonna juhataja
1439,14390013,Masinate või seadmete rendi ettevõtte juht
1439,14390014,Masinate või seadmete rendi osakonna juhataja
1439,14399900,Muud mujal liigitamata teenuste juhid
2111,21110001,Astronoom
2111,21110002,Meditsiinifüüsik
2111,21110003,Tuumafüüsik
2111,21110004,Füüsik
2111,21119900,Mujal liigitamata füüsikud ja astronoomid 
2112,21120001,Klimatoloog
2112,21120002,Hüdrometeoroloog
2112,21120003,Meteoroloog
2112,21120004,Sünoptik
2113,21130001,Keemik
2114,21140002,Geoloog
2114,21140003,Geofüüsik-okeanograaf
2114,21140004,Geofüüsik
2114,21149900,Mujal liigitamata geoloogid ja geofüüsikud
2120,21200001,Aktuaar
2120,21200003,Matemaatik
2120,21200004,Statistik
2120,21200005,Andmeanalüüsi tippspetsialist
2120,21209900,"Mujal liigitamata matemaatikud, aktuaarid ja statistikud"
2131,21310001,Bakterioloog
2131,21310002,Biokeemik
2131,21310003,Bioloog
2131,21310004,Biotehnoloog
2131,21310005,Botaanik
2131,21310006,Rakugeneetik
2131,21310007,Merebioloog
2131,21310008,Mikrobioloog
2131,21310009,Molekulaarbioloog
2131,21310010,Molekulaargeneetik
2131,21310011,Farmakoloog
2131,21310012,Zooloog
2131,21310013,Biolabori kvaliteedispetsialist
2131,21310014,Kliiniliste uuringute tippspetsialist
2131,21319900,"Mujal liigitamata bioloogid, botaanikud, zooloogid jms tippspetsialistid"
2132,21320001,Agronoom
2132,21320002,Kalandusnõunik
2132,21320003,Metsandusnõunik
2132,21320004,Metsandusteadlane
2132,21320005,Metsateadlane
2132,21320006,Mullateadlane
2132,21320007,Loomakasvatusnõunik
2132,21320008,Jahindusnõunik
2132,21320009,Maamajanduse konsulent
2132,21320010,Põllumajandusteadlane
2132,21329900,"Mujal liigitamata põllumajanduse, metsanduse ja kalanduse nõuandjad"
2133,21330001,Õhusaaste analüütik
2133,21330002,Looduskaitseametnik
2133,21330003,Looduskaitseteadlane
2133,21330004,Keskkonnanõunik
2133,21330005,Keskkonnaaudiitor
2133,21330006,Keskkonnakonsultant
2133,21330007,Keskkonnauuringute teadlane
2133,21330008,Keskkonnateadlane
2133,21330009,Veekvaliteedi analüüsija
2133,21330010,Kaitseala juhataja
2133,21330011,Ökoloog
2133,21339900,Mujal liigitamata keskkonnakaitse tippspetsialistid
2141,21410001,Tootmisefektiivsuse insener
2141,21410002,Tööstusinsener
2141,21410003,Tööstusseadmete insener
2141,21410004,Tootmisinsener
2141,21410005,Tootmistehnoloog
2141,21410006,Tootmise kvaliteedijuht
2141,21419900,Mujal liigitamata tööstus- ja tootmisinsenerid
2142,21420001,Ehitusinsener
2142,21420002,Geotehnikainsener
2142,21420003,Ehitustehnoloog
2142,21420004,Ehitusnõunik
2142,21420005,Tehnovõrkude tippspetsialist
2142,21420006,Teedeinsener
2142,21420007,Hüdrotehnikainsener
2142,21429900,Mujal liigitamata ehitusinsenerid
2143,21430002,Keskkonnaanalüütik
2143,21430003,Keskkonnainsener
2143,21430004,Heitveetöötluse insener
2143,21430005,Keskkonnatehnoloog
2143,21439900,Mujal liigitamata keskkonnatehnika tippspetsialistid
2144,21440001,Lennundusinsener
2144,21440002,Laevaehitusinsener
2144,21440003,Laevainsener
2144,21440004,Mehaanikainsener
2144,21440005,Masinaehitusinsener
2144,21440006,Ventilatsiooniinsener
2144,21449900,Mujal liigitamata mehaanikainsenerid
2145,21450001,Keemiatehnoloog
2145,21450002,Kütusetehnoloog
2145,21450003,Plastitehnoloog
2145,21450004,Toidutehnoloog
2145,21459900,Mujal liigitamata keemiainsenerid
2146,21460002,Mäeinsener
2146,21460003,Nafta ja maagaasi ammutamise insener
2146,21469900,"Mujal liigitamata mäetööstuse, metallurgia jms valdkondade tippspetsialistid"
2149,21490001,Biomeditsiiniinsener
2149,21490004,Materjalitootmise insener
2149,21490005,Tuumaenergeetika insener
2149,21490006,Optikainsener
2149,21490007,Ohutusinsener
2149,21490008,Meditsiinitehnika insener
2149,21490009,Päästeala tippspetsialist
2149,21499900,Mujal liigitamata tehnikateaduste tippspetsialistid
2151,21510001,Elektriinsener
2151,21510002,Elektrienergia tootmise insener
2151,21510003,Elektromehaanikainsener
2151,21519900,Mujal liigitamata elektriinsenerid 
2152,21520001,Arvuti riistvara insener
2152,21520002,Elektroonikainsener
2152,21520003,Mõõteseadmete insener
2152,21520004,Automaatikainsener
2152,21529900,Mujal liigitamata elektroonikainsenerid 
2153,21530001,Ringhäälinguinsener
2153,21530002,Sideinsener
2153,21530003,Sidetehnoloog
2153,21539900,Mujal liigitamata telekommunikatsiooniinsenerid 
2161,21610001,Hoonearhitekt
2161,21610002,Sisearhitekt
2161,21610003,Linnaarhitekt
2161,21619900,Mujal liigitamata ehitusarhitektid 
2162,21620001,Maastikuarhitekt
2162,21629900,Mujal liigitamata maastikuarhitektid 
2163,21630001,Rõivadisainer
2163,21630002,Moedisainer
2163,21630003,Tööstusdisainer
2163,21630004,Ehtedisainer
2163,21630005,Tootedisainer
2163,21639900,Mujal liigitamata toote- ja rõivadisainerid 
2164,21640001,Liiklusplaneerija
2164,21640002,Linnaplaneerija
2164,21640003,Transpordikoordinaator
2164,21640004,Teede tippspetsialist
2164,21649900,Mujal liigitamata linna- ja liiklusplaneerijad 
2165,21650001,Katastrimõõdistaja
2165,21650002,Maamõõtja
2165,21650003,Kaevandusmarkšeider
2165,21650004,Geoinformaatik (GIS)
2165,21650005,Kartograaf
2165,21650006,Maakorraldaja
2165,21650007,Topograaf
2165,21650008,Hüdrograaf
2165,21659900,Mujal liigitamata kartograafid ja maamõõtjad 
2166,21660001,Animaator
2166,21660002,Illustreerija
2166,21660003,Multimeediadisainer
2166,21660004,Publikatsioonide kujundaja
2166,21660005,Veebikujundaja
2166,21660006,Arvutimängude kujundaja
2166,21660007,Digitaalkunstnik
2166,21660008,Graafiline disainer
2166,21660009,Kujundaja
2166,21660010,Veebidisainer
2166,21669900,Mujal liigitamata kujundajad ja multimeediadisainerid 
2211,22110101,Abiarst (üliõpilane)
2211,22110102,Erialase spetsialiseerumiseta arst
2211,22110201,Perearst
2211,22110301,Kooliarst
2212,22120101,Anestesioloogia ja intensiivravi arst
2212,22120201,Dermatoveneroloog
2212,22120301,Endokrinoloog
2212,22120401,Erakorralise meditsiini arst
2212,22120501,Gastroenteroloog
2212,22120601,Günekoloog
2212,22120701,Hematoloog
2212,22120801,Infektsioonhaiguste arst
2212,22120901,Kardioloog
2212,22121001,Kardiokirurg
2212,22121002,Vaskulaarkirurg
2212,22121003,Kardiovaskulaarkirurg (veresoontekirurgia erialal)
2212,22121101,Allergoloog-immunoloog või allergoloog
2212,22121201,Kliiniline mikrobioloog
2212,22121301,Kohtuarst-ekspert
2212,22121401,Laboriarst
2212,22121501,Lastekirurg
2212,22121601,Meditsiinigeneetik
2212,22121701,Nefroloog
2212,22121801,Neurokirurg
2212,22121901,Neuroloog
2212,22122001,Oftalmoloog
2212,22122101,Onkoloog
2212,22122201,Ortopeed
2212,22122301,Otorinolarüngoloog
2212,22122401,Patoloog
2212,22122501,Pediaater
2212,22122601,Plastikakirurg
2212,22122701,Laste- ja noorukitepsühhiaater
2212,22122702,Psühhiaater
2212,22122801,Pulmonoloog
2212,22122901,Radioloog
2212,22123001,Reumatoloog
2212,22123101,Sisehaiguste arst
2212,22123201,Taastusarst
2212,22123301,Torakaalkirurg
2212,22123401,Töötervishoiuarst
2212,22123501,Uroloog
2212,22123601,Üldkirurg
2212,22129900,Mujal liigitamata eriarstid
2221,22210501,Abiõde (üliõpilane)
2221,22210502,Õde
2221,22210601,Anesteesia-intensiivraviõde
2221,22210701,Erakorralise meditsiini õde
2221,22210801,Diabeediõde
2221,22210901,Geriaatriaõde
2221,22211001,Lasteõde
2221,22211101,Nakkustõrjeõde
2221,22211201,Onkoloogiaõde
2221,22211301,Operatsiooniõde
2221,22211401,Pulmonoloogiaõde
2221,22211501,Taastusraviõde
2221,22211601,Koduõde
2221,22211701,Kooliõde
2221,22211801,Töötervishoiuõde
2221,22211901,Pereõde
2221,22212001,Psühhiaatriaõde
2221,22219900,Mujal liigitamata õenduse tippspetsialistid
2222,22220001,Ämmaemand
2222,22220101,Abiämmaemand (üliõpilane)
2222,22229900,Mujal liigitamata ämmaemandad
2230,22300001,Ajurveda terapeut
2230,22300002,Hiina loodusterapeut
2230,22300003,Homöopaat
2230,22309900,Mujal liigitamata täiendmeditsiini ja loodusravi tippspetsialistid
2240,22400001,Esmatasandi erakorralise abi tippspetsialist
2240,22409900,Mujal liigitamata erialase kõrgharidusega parameedikud
2250,22500001,Loomapatoloog
2250,22500002,Loomaarst
2250,22500004,Loomaarstiteaduse intern
2250,22500005,Veterinaarkirurg
2250,22509900,Mujal liigitamata veterinaararstid
2261,22610101,Proteesiarst
2261,22610102,Hambaarst
2261,22610201,Ortodont
2261,22610301,Suu- ja näolõualuukirurg
2261,22619900,Mujal liigitamata hambaarstid
2262,22620001,Ravimifirma apteeker
2262,22620002,Apteeker
2262,22620101,Haiglaapteeker farmatseudi kutsega
2262,22620201,Haiglaapteeker proviisori kutsega
2262,22629900,Mujal liigitamata proviisorid ja farmatseudid
2263,22630001,Keskkonnatervise tippspetsialist
2263,22630002,Töötervishoiu ja tööohutuse nõunik
2263,22630003,Tööhügieenik
2263,22630004,Kiirguskaitse ekspert
2263,22630005,"Tervisekaitse, töötervishoiu või tööhügieeni tippspetsialist"
2263,22639900,Mujal liigitamata töötervishoiu ja tööohutuse tippspetsialistid
2264,22640001,Füsioterapeut
2265,22650002,Toitlustusteeninduse dietoloog
2265,22650003,Toitumise tippspetsialist
2265,22650004,Toitumise tippspetsialist rahvatervise alal
2265,22650005,Toitumise tippspetsialist spordi alal
2265,22650006,Dieedi ja toitumise tippspetsialist
2265,22659900,Mujal liigitamata dieedi ja toitumise tippspetsialistid
2266,22660005,Audioloog või logopeed
2267,22670001,Oftalmoloogia optik
2269,22690002,Kiropraktik
2269,22690005,Osteopaat
2269,22690101,Liikumisraviterapeut
2269,22690201,Liikumisravi spetsialist
2269,22690301,Loovterapeut
2269,22690401,Muusikaterapeut
2269,22690501,Tegevusterapeut
2269,22690601,Psühhoterapeut (kliinilise psühholoogi haridust eeldav)
2269,22690602,Kliiniline psühholoog
2269,22690701,Muu tervishoiu tippspetsialist
2310,23100001,Lektor
2310,23100002,Professor
2310,23100003,Dotsent
2310,23100004,Assistent (õppejõud)
2310,23100005,Erialainstruktor
2310,23100006,Ülikooli koolitusspetsialist
2310,23100007,Õppejõud-õpetaja
2310,23109900,Mujal liigitamata ülikoolide ja kõrgkoolide õppejõud
2320,23200001,Autoõpetuse õpetaja
2320,23200002,Iluteeninduse õpetaja
2320,23200003,Kutseõpetaja
2320,23200004,Kutseõppe koolitusjuht
2320,23200005,Kutseõppeinstruktor
2320,23200006,Meister-tehnoloog
2320,23200007,Praktikajuhendaja
2320,23200008,Õpetaja (kutseõpe)
2320,23209900,Mujal liigitamata kutseõpetajad 
2330,23300001,Üldhariduskooli vanema astme õpetaja
2330,23300002,Gümnaasiumi vanema astme õpetaja
2330,23300003,Õpetaja (üldharidusained kutseõppeasutuses)
2330,23309900,Mujal liigitamata gümnaasiumiõpetajad 
2341,23410001,Algklasside õpetaja
2341,23410002,Klassiõpetaja
2341,23410003,Pikapäevarühma õpetaja
2341,23410004,Õpetaja (põhiharidus)
2341,23419900,Mujal liigitamata põhikooli (1.–9. klass) õpetajad
2342,23420001,Lasteaiaõpetaja
2342,23420002,Koolieelse lasteasutuse õpetaja
2342,23420003,Koolieelse lasteasutuse liikumisõpetaja
2342,23420004,Koolieelse lasteasutuse muusikaõpetaja
2342,23429900,Mujal liigitamata koolieelse lasteasutuse õpetajad 
2351,23510001,Õppekava koordinaator
2351,23510002,Õppekava väljatöötaja
2351,23510003,Õppemetoodik
2351,23510004,Õppevahendite tippspetsialist
2351,23510006,Juhtõpetaja (kutseõpe)
2351,23510007,Keeleõppe koordinaator
2351,23510008,Kompetentsijuht
2351,23510011,Meisterõpetaja (kutseõpe)
2351,23510012,Sessioonõppe juht
2351,23510013,Tasemeõppe juhtivspetsialist
2351,23510014,Õppesuuna juht
2351,23510015,Haridusnõunik
2351,23510016,Keskkonnahariduse spetsialist
2351,23519900,Mujal liigitamata õppemetoodika tippspetsialistid
2352,23520001,Parandusõppeõpetaja
2352,23520002,Andekate laste õpetaja
2352,23520003,Kuulmispuudega õpilaste õpetaja
2352,23520004,Nägemispuudega õpilaste õpetaja
2352,23520005,Arendusrühma õpetaja
2352,23520006,Eripedagoog
2352,23520007,Haiglaõpetaja
2352,23520008,Kuuldekabineti juhataja
2352,23520009,Tüflopedagoog
2352,23520010,Õpetaja (erikool)
2352,23520011,Õpetaja (eripedagoog)
2352,23520012,Õpiabirühma õpetaja
2352,23529900,Mujal liigitamata eripedagoogid
2353,23530001,Intensiivkeelekursuse õpetaja
2353,23530002,Kõnekeele õpetaja
2353,23530003,Teise keele õpetaja
2353,23530004,Ringijuht (keeled)
2353,23539900,Mujal liigitamata huvikoolide ja eratundide keeleõpetajad
2354,23540001,Kitarriõpetaja
2354,23540002,Klaveriõpetaja
2354,23540003,Lauluõpetaja
2354,23540004,Viiuliõpetaja
2354,23540005,Muusikastuudio õpetaja
2354,23540006,Muusikaõpetaja
2354,23540007,Ringijuht (muusika)
2354,23549900,Mujal liigitamata huvikoolide ja eratundide muusikaõpetajad
2355,23550001,Tantsuõpetaja
2355,23550002,Draamaõpetaja
2355,23550003,Maaliõpetaja
2355,23550004,Skulptuuriõpetaja
2355,23550005,Ringijuht (kunst)
2355,23559900,Mujal liigitamata huvikoolide ja eratundide kunstiõpetajad
2356,23560001,Arvutikoolitaja
2356,23560002,Tarkvarakoolitaja
2356,23569900,Mujal liigitamata infotehnoloogia erakoolitajad
2359,23590001,Kirjaoskuse koduõpetaja (eratunnid)
2359,23590002,Matemaatikaõpetaja (eratunnid)
2359,23590003,Koolinõustaja
2359,23590004,Haridustehnoloog
2359,23590005,Huvijuht
2359,23590006,Kasvataja
2359,23590007,Kursusejuhendaja
2359,23590008,Mentor
2359,23590009,Praktikakorralduse juht
2359,23590010,Ringijuht
2359,23590011,Rühmajuhendaja
2359,23590012,Hariduse tugitalituse tippspetsialist
2359,23590013,Õppedisainer
2359,23590014,Õppenõustaja
2359,23590015,Õppetöö arendusjuht
2359,23590016,Muuseumipedagoog
2359,23590017,Arhiivipedagoog
2359,23599900,Mujal liigitamata pedagoogika tippspetsialistid
2411,24110001,Audiitor
2411,24110002,Atesteeritud raamatupidaja
2411,24110003,Diplomeeritud raamatupidaja-revident
2411,24110004,Finantskontroller
2411,24110005,Pankrotihaldur
2411,24110006,Juhtivraamatupidaja
2411,24110007,Kulujuht
2411,24110008,Peafinantsist
2411,24110009,Pearaamatupidaja
2411,24110010,Vanemraamatupidaja
2411,24110011,Eelarve tippspetsialist
2411,24119900,Mujal liigitamata raamatupidamise tippspetsialistid
2412,24120001,Finantsplaneerija
2412,24120002,Investeerimisnõustaja
2412,24120003,Võlanõustaja
2412,24129900,Mujal liigitamata finants- ja investeerimisnõustajad 
2413,24130001,Võlakirjade analüütik
2413,24130002,Investeerimisanalüütik
2413,24130004,Finantsanalüütik
2413,24130005,Kliendiandmete ekspert
2413,24130006,Rahapesu tõkestamise ekspert
2413,24139900,Mujal liigitamata finantsanalüütikud
2421,24210001,Ärikonsultant
2421,24210002,Juhtimiskonsultant
2421,24210003,Organisatsiooni ja meetodite analüütik
2421,24210004,Arendusjuht
2421,24210005,Arendusprojektide koordinaator
2421,24210006,Arenduse tippspetsialist
2421,24210007,Kvaliteedijuht
2421,24210008,Rektori nõunik
2421,24210009,Andmekaitsespetsialist
2421,24210010,Siseaudiitor
2421,24210011,Volikogu nõunik
2421,24210012,Pettuste tõkestamise ekspert
2421,24219900,Mujal liigitamata juhtimis- ja organisatsioonianalüütikud
2422,24220002,Poliitikaanalüütik
2422,24220003,Poliitikanõunik
2422,24220004,Julgeolekuanalüütik
2422,24220005,Nimekorraldaja
2422,24220006,Koostöö koordinaator
2422,24220007,Rahvusvahelise koostöö koordinaator
2422,24220008,Rahvusvaheliste suhete juht
2422,24220009,Rahvusvaheliste suhete nõunik
2422,24220010,Rahvusvaheliste suhete projektijuht
2422,24220011,Rahvusvaheliste suhete spetsialist
2422,24220012,Turvanõunik
2422,24220013,Strateegiate väljatöötaja
2422,24220014,Kultuurinõunik
