model,scenario,taxonomy,location_code,location_name,code,code_label,employed,exposure,augmentation_share,automation_share,opportunity,risk,score_source,weight_source,crosswalk
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,2651,Kujutavad kunstnikud,290,0.3848,0.2551,0.7449,0.09816248,0.28663752,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,2652,"Muusikud, lauljad ja heliloojad",1123,0.7179,0.2551,0.7449,0.18313628999999998,0.53476371,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,2653,Tantsijad ja koreograafid,195,0.0,0.2551,0.7449,0.0,0.0,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,2654,"Filmi-, teatri- jms lavastajad ja -produtsendid",515,0.87,0.1669,0.8331,0.145203,0.7247969999999999,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,2655,Näitlejad,283,0.6394,0.2551,0.7449,0.16311093999999998,0.47628906,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,2656,"Raadio, televisiooni jms saatejuhid",237,0.8449,0.2551,0.7449,0.21553398999999998,0.62936601,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,2659,"Loomingulised töötajad, mujal liigitamata",108,,0.2551,0.7449,,,missing,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3111,Keemia- ja füüsikateaduste tehnikud,543,0.6505,0.1549,0.8451,0.10076245,0.5497375499999999,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3112,Ehitustehnikud,1946,0.6381,0.1457,0.8543,0.09297116999999999,0.54512883,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3113,Elektrotehniliste alade tehnikud,795,0.6014,0.1457,0.8543,0.08762398,0.51377602,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3114,Elektroonikatehnikud,544,0.6933,0.1457,0.8543,0.10101381,0.5922861899999999,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3115,Masinaehitustehnikud,2092,0.6061,0.2317,0.7683,0.14043336999999997,0.46566662999999997,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3116,Keemiatööstuse tehnikud,116,0.6492,0.1043,0.8957,0.06771156,0.58148844,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3118,Joonestajad,587,0.7423,0.1457,0.8543,0.10815311,0.6341468899999999,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3119,"Füüsika- ja tehnikateaduste tehnikud, mujal liigitamata",616,0.633,0.1342,0.8658,0.08494860000000001,0.5480514,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3121,Kaevanduse töödejuhatajad,195,0.5092,0.1457,0.8543,0.07419044,0.43500955999999996,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3122,Töötleva tööstuse töödejuhatajad,2320,0.5711,0.1457,0.8543,0.08320927,0.48789073,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3123,Ehituse töödejuhatajad,2130,0.5092,0.1457,0.8543,0.07419044,0.43500955999999996,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3131,Energiatootmisettevõtete operaatorid,200,0.6535,0.1457,0.8543,0.09521494999999999,0.55828505,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3132,Jäätmepõletustehaste ja veepuhastusjaamade operaatorid,272,0.4517,0.1457,0.8543,0.06581269,0.38588731,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3133,Keemiatööstuse protsessijuhtimistehnikud,71,0.4874,0.1457,0.8543,0.07101418,0.41638581999999996,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3139,"Tööstuse protsessijuhtimistehnikud, mujal liigitamata",827,0.588,0.1457,0.8543,0.08567159999999999,0.5023283999999999,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3141,Biotehnikud (v.a meditsiinivaldkonna tehnikud),506,0.6394,0.1457,0.8543,0.09316057999999999,0.5462394199999999,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3142,Põllumajandustehnikud,153,0.6216,0.1457,0.8543,0.09056712,0.53103288,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3143,Metsandustehnikud,309,0.4078,0.1457,0.8543,0.05941646,0.34838354,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3152,Laevajuhid ja lootsid,421,0.5553,0.1457,0.8543,0.08090721,0.47439279,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3153,Piloodid ja lennumeeskonna liikmed,39,0.5722,0.1457,0.8543,0.08336954,0.48883046,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3211,Meditsiiniliste kuvamis- ja raviseadmete tehnikud,539,0.5373,0.1131,0.8869,0.060768630000000004,0.47653137,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3212,Meditsiini- ja patoloogialaborite tehnikud,823,0.6164,0.1131,0.8869,0.06971484,0.54668516,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3213,Farmaatsiatehnikud ja farmatseudi abilised,154,0.5967,0.1131,0.8869,0.06748677,0.52921323,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3214,Meditsiiniliste ja hambaproteeside tehnikud,310,0.6044,0.1131,0.8869,0.06835764000000001,0.53604236,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3240,Veterinaartehnikud,188,0.4356,0.1131,0.8869,0.04926636,0.38633364,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3251,Hambaraviõed ja hambaravi keskastme spetsialistid,1295,0.4626,0.1131,0.8869,0.05232006,0.41027994,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3252,Meditsiiniregistrite ja terviseteabe keskastme spetsialistid,200,0.7556,0.1131,0.8869,0.08545836000000001,0.6701416400000001,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3253,Kohalike omavalitsuste tervishoiutöötajad,53,0.6052,0.1131,0.8869,0.06844812,0.53675188,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3254,Optometristid ja optikud,260,0.6232,0.1131,0.8869,0.07048392,0.5527160799999999,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3255,Abifüsioterapeudid,582,0.4799,0.1131,0.8869,0.05427669,0.42562331,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3256,Abiarstid,44,0.6268,0.1131,0.8869,0.07089108000000001,0.55590892,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3257,Tervisekaitse- ja töötervishoiuinspektorid jms keskastme spetsialistid,395,0.6321,0.1131,0.8869,0.07149051000000001,0.56060949,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3258,Kiirabitehnikud,761,0.4025,0.1131,0.8869,0.04552275000000001,0.35697725,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3259,"Tervishoiu keskastme spetsialistid, mujal liigitamata",200,0.555,0.1131,0.8869,0.0627705,0.49222950000000004,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3311,Väärtpaberi- ja valuutamaaklerid ning -vahendajad,68,0.9552,0.0553,0.9447,0.052822560000000005,0.9023774400000001,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3312,Krediidi- ja laenuhaldurid,1109,0.983,0.0806,0.9194,0.0792298,0.9037702,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3313,Raamatupidamise keskastme spetsialistid,4605,0.8861,0.0892,0.9108,0.07904012,0.8070598800000001,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3314,Statistilise ja matemaatilise arvestuse jms keskastme spetsialistid,544,0.9077,0.1037,0.8963,0.09412849,0.8135715099999999,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3315,Hindajad ja kahjuhindajad,454,0.8543,0.0223,0.9777,0.01905089,0.8352491099999999,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3321,Kindlustusagendid,454,0.9669,0.044,0.956,0.042543599999999994,0.9243564,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3322,Müügiesindajad,9801,0.8983,0.1045,0.8955,0.09387235,0.8044276499999999,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3323,Varustajad,2999,0.884,0.0892,0.9108,0.0788528,0.8051472000000001,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3324,Kaubamaaklerid,30,0.9663,0.0529,0.9471,0.051117270000000006,0.91518273,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3331,Tollimaaklerid ja ekspedeerijad,307,0.6871,0.0,1.0,0.0,0.6871,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3332,Konverentside ja ürituste korraldajad,379,0.6996,0.0892,0.9108,0.06240432,0.63719568,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3333,Töövahendajad,265,0.7243,0.0892,0.9108,0.06460756000000001,0.65969244,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3334,Kinnisvaramaaklerid ja -haldurid,1614,0.9132,0.0561,0.9439,0.051230519999999995,0.86196948,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3339,"Äriteenuste agendid, mujal liigitamata",371,0.9333,0.1116,0.8884,0.10415628,0.82914372,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3341,Kontorijuhatajad,1980,0.8858,0.0892,0.9108,0.07901336,0.8067866400000001,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3342,Juristid-asjaajajad,192,0.879,0.0892,0.9108,0.0784068,0.8005932,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3343,Sekretärid-asjaajajad ja sekretärid-juhiabid,5974,0.863,0.1188,0.8812,0.1025244,0.7604756,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3344,Meditsiinivaldkonna sekretärid,709,0.9143,0.0892,0.9108,0.08155556,0.83274444,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3351,Tolli- ja piiriinspektorid,329,0.5796,0.1496,0.8504,0.08670816,0.49289184,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3352,Maksu- ja aktsiisiametnikud,316,0.9777,0.0892,0.9108,0.08721084,0.8904891600000001,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3354,Litsentside ja lubade menetlejad,260,0.856,0.1743,0.8257,0.1492008,0.7067992,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3359,"Valitsuse haldusalade ametnikud, mujal liigitamata",867,0.6425,0.0892,0.9108,0.057311,0.585189,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3411,Õigusvaldkonna keskastme spetsialistid,541,0.8283,0.2489,0.7511,0.20616387000000003,0.62213613,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3412,Sotsiaaltöö keskastme spetsialistid,4003,0.7251,0.2489,0.7511,0.18047739,0.54462261,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3413,Religioonivaldkonna keskastme spetsialistid,24,,0.2489,0.7511,,,missing,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3421,Sportlased,253,0.0864,0.2489,0.7511,0.021504960000000004,0.06489504,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3422,"Treenerid, spordiinstruktorid ja -ametnikud",3145,0.6518,0.2489,0.7511,0.16223302,0.48956698000000004,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3423,Tervisespordi- ja vabaajateenuste instruktorid ja programmijuhid,213,0.4907,0.2489,0.7511,0.12213523000000001,0.36856477000000004,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3431,Fotograafid,377,0.5477,0.2489,0.7511,0.13632253,0.41137746999999997,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3432,Sisekujundajad ja dekoraatorid,416,0.6012,0.2489,0.7511,0.14963868,0.45156132,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3433,"Galeriide, muuseumide ja raamatukogude tehnilised töötajad",150,0.503,0.2489,0.7511,0.1251967,0.3778033,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3434,Peakokad,1099,0.5212,0.2489,0.7511,0.12972668,0.39147332,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3435,Muud kunsti- ja kultuurivaldkonna keskastme spetsialistid,1043,0.4678,0.2489,0.7511,0.11643542,0.35136458,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3511,IKT operaatorid,362,0.792,0.1482,0.8518,0.1173744,0.6746256,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3512,IKT kasutajatoe tehnikud,2618,0.6787,0.1482,0.8518,0.10058334,0.57811666,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3513,Arvutivõrkude ja -süsteemide tehnikud,1068,0.815,0.1482,0.8518,0.12078299999999999,0.694217,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3514,Veebitehnikud,317,0.858,0.1482,0.8518,0.1271556,0.7308444,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3521,Audiovisuaal- ja ringhäälingutehnikud,675,0.6542,0.1482,0.8518,0.09695244,0.55724756,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,3522,Telekommunikatsioonitehnikud,335,0.6933,0.1482,0.8518,0.10274706,0.59055294,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4110,Kontoriabilised,2350,0.9418,0.172,0.828,0.16198959999999998,0.7798103999999999,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4120,Asjaajamise tugitöötajad,2678,0.9027,0.172,0.828,0.15526439999999997,0.7474355999999999,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4132,Andmesisestajad,1992,0.6819,0.172,0.828,0.11728679999999998,0.5646131999999999,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4211,Pangatellerid jms klienditeenindajad,772,0.5883,0.0814,0.9186,0.047887620000000006,0.54041238,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4212,"Kihlvedude vahendajad, krupjeed jm hasartmängutöötajad",721,0.7024,0.0814,0.9186,0.05717536,0.64522464,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4213,Pandimajapidajad ja rahalaenajad,106,,0.0814,0.9186,,,missing,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4214,Võlgade sissenõudjad jms töötajad,176,0.9471,0.0814,0.9186,0.07709394,0.87000606,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4221,Reisikonsultandid jm reisibüroo klienditeenindajad,930,0.8448,0.0907,0.9093,0.07662336,0.76817664,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4222,Kõne- ja kontaktikeskuse klienditeenindajad,2769,0.8707,0.0721,0.9279,0.06277747,0.80792253,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4223,Telefonivahendusjaama operaatorid,21,0.8754,0.0814,0.9186,0.07125756,0.8041424399999999,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4224,Hotelliadministraatorid,1041,0.7996,0.0814,0.9186,0.06508744,0.73451256,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4225,Infopunkti klienditeenindajad,3820,0.8978,0.0814,0.9186,0.07308092000000001,0.82471908,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4226,Üldadministraatorid,2629,0.8787,0.0814,0.9186,0.07152618000000001,0.80717382,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4227,"Uuringute, sh turu-uuringute küsitlejad",45,0.9582,0.0814,0.9186,0.07799748000000001,0.88020252,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4229,"Klienditeenindajad, mujal liigitamata",2181,0.9384,0.0814,0.9186,0.07638576,0.8620142399999999,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4311,Raamatupidamise kontoritöötajad,6278,0.9273,0.0338,0.9662,0.031342739999999994,0.89595726,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4312,"Statistilise arvestuse, rahanduse ja kindlustuse kontoritöötajad",449,0.9514,0.011,0.989,0.0104654,0.9409346000000001,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4313,Palgaarvestajad,197,0.9472,0.0224,0.9776,0.02121728,0.92598272,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4321,Laoarvestuse kontoritöötajad,6803,0.434,0.0224,0.9776,0.0097216,0.4242784,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4322,Tootmisarvestuse kontoritöötajad,1089,0.7909,0.0224,0.9776,0.01771616,0.7731838400000001,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4323,Transpordivaldkonna kontoritöötajad,3536,0.9407,0.0224,0.9776,0.02107168,0.91962832,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4411,Raamatukogutöö assistendid,225,0.6287,0.0759,0.9241,0.04771833,0.58098167,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4412,Posti sorteerijad ja kättetoimetajad,1627,0.34,0.0759,0.9241,0.025806,0.31419400000000003,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4413,"Kodeerijad, korrektorid jms töötajad",48,0.9558,0.0759,0.9241,0.07254522,0.88325478,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4415,Kartoteegi- ja registripidajad,344,0.5621,0.0759,0.9241,0.04266339,0.5194366100000001,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4416,Personalitöö assistendid,865,0.9739,0.0759,0.9241,0.07391901,0.89998099,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,4419,"Kontoritöötajad ja klienditeenindajad, mujal liigitamata",3552,0.8734,0.0759,0.9241,0.06629106,0.80710894,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,5111,Reisi- ja lennusaatjad,463,0.5022,0.1361,0.8639,0.06834942,0.43385058,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,5112,Kontrolörid ja konduktorid,108,0.5628,0.1361,0.8639,0.07659708,0.48620292,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,5113,Giidid,284,0.7251,0.1473,0.8527,0.10680722999999999,0.6182927699999999,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,5120,Kokad,8075,0.4258,0.1361,0.8639,0.057951380000000004,0.36784862,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,5131,Ettekandjad ja kelnerid,3703,0.3601,0.1361,0.8639,0.049009609999999995,0.31109039,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,5132,Baariteenindajad,1259,0.4222,0.1361,0.8639,0.05746142,0.36473858000000003,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,5141,Juuksurid,1791,0.5031,0.13,0.87,0.065403,0.437697,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,5142,Iluteenindajad (v.a juuksurid),2231,0.5086,0.1326,0.8674,0.06744036,0.44115964,derived,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,5151,"Kontorite, hotellide jm asutuste koristus- ja majapidamistööde juhatajad",1753,0.4308,0.1361,0.8639,0.058631880000000004,0.37216812,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,5152,Kodumajapidajad,33,0.4308,0.1361,0.8639,0.058631880000000004,0.37216812,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,5153,Hoonete haldajad,2049,0.1924,0.1361,0.8639,0.02618564,0.16621435999999998,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,5163,Surnumatjad ja lahkunute korrastajad,97,0.4579,0.1361,0.8639,0.06232019,0.39557981,derived_aug_fallback,palgad_stat_ee_2025q4,direct
felten_aei_isco4,2025q4_palgad_isco4,isco4,all,Kogu Eesti,5164,Lemmikloomade hooldajad,508,0.4442,0.1361,0.8639,0.060455619999999995,0.38374438,derived_aug_fallback,palgad_stat_ee_2025q4,direct
