period_id,rating_type,isco4,occupation_et,location_name,indicator
396,LABOUR_DEMAND,2141,Tööstus- ja tootmisinsenerid,Pärnu maakond,3
396,LABOUR_DEMAND,2141,Tööstus- ja tootmisinsenerid,Saare maakond,3
396,LABOUR_DEMAND,2141,Tööstus- ja tootmisinsenerid,Tartu maakond,3
396,LABOUR_DEMAND,2142,Ehitusinsenerid,Kogu Eesti,2
396,LABOUR_DEMAND,2142,Ehitusinsenerid,Harju maakond,2
396,LABOUR_DEMAND,2142,Ehitusinsenerid,Ida-Viru maakond,3
396,LABOUR_DEMAND,2142,Ehitusinsenerid,Järva maakond,3
396,LABOUR_DEMAND,2142,Ehitusinsenerid,Lääne maakond,3
396,LABOUR_DEMAND,2142,Ehitusinsenerid,Põlva maakond,3
396,LABOUR_DEMAND,2142,Ehitusinsenerid,Pärnu maakond,3
396,LABOUR_DEMAND,2142,Ehitusinsenerid,Rapla maakond,3
396,LABOUR_DEMAND,2142,Ehitusinsenerid,Saare maakond,3
396,LABOUR_DEMAND,2142,Ehitusinsenerid,Tartu maakond,3
396,LABOUR_DEMAND,2142,Ehitusinsenerid,Viljandi maakond,3
396,LABOUR_DEMAND,2142,Ehitusinsenerid,Võru maakond,3
396,LABOUR_DEMAND,2161,Ehitusarhitektid,Kogu Eesti,3
396,LABOUR_DEMAND,2161,Ehitusarhitektid,Harju maakond,3
396,LABOUR_DEMAND,2166,Kujundajad ja multimeediakunstnikud,Kogu Eesti,3
396,LABOUR_DEMAND,2166,Kujundajad ja multimeediakunstnikud,Harju maakond,3
396,LABOUR_DEMAND,2166,Kujundajad ja multimeediakunstnikud,Ida-Viru maakond,3
396,LABOUR_DEMAND,2166,Kujundajad ja multimeediakunstnikud,Lääne maakond,3
396,LABOUR_DEMAND,2166,Kujundajad ja multimeediakunstnikud,Pärnu maakond,3
396,LABOUR_DEMAND,2166,Kujundajad ja multimeediakunstnikud,Rapla maakond,3
396,LABOUR_DEMAND,2166,Kujundajad ja multimeediakunstnikud,Saare maakond,3
396,LABOUR_DEMAND,2166,Kujundajad ja multimeediakunstnikud,Tartu maakond,3
396,LABOUR_DEMAND,2211,Üldarstid,Kogu Eesti,3
396,LABOUR_DEMAND,2211,Üldarstid,Harju maakond,3
396,LABOUR_DEMAND,2211,Üldarstid,Hiiu maakond,3
396,LABOUR_DEMAND,2211,Üldarstid,Ida-Viru maakond,3
396,LABOUR_DEMAND,2211,Üldarstid,Jõgeva maakond,3
396,LABOUR_DEMAND,2211,Üldarstid,Järva maakond,3
396,LABOUR_DEMAND,2211,Üldarstid,Lääne maakond,3
396,LABOUR_DEMAND,2211,Üldarstid,Lääne-Viru maakond,3
396,LABOUR_DEMAND,2211,Üldarstid,Põlva maakond,3
396,LABOUR_DEMAND,2211,Üldarstid,Pärnu maakond,3
396,LABOUR_DEMAND,2211,Üldarstid,Rapla maakond,3
396,LABOUR_DEMAND,2211,Üldarstid,Saare maakond,3
396,LABOUR_DEMAND,2211,Üldarstid,Tartu maakond,3
396,LABOUR_DEMAND,2211,Üldarstid,Valga maakond,3
396,LABOUR_DEMAND,2211,Üldarstid,Viljandi maakond,3
396,LABOUR_DEMAND,2211,Üldarstid,Võru maakond,3
396,LABOUR_DEMAND,2212,Eriarstid,Kogu Eesti,3
396,LABOUR_DEMAND,2212,Eriarstid,Harju maakond,3
396,LABOUR_DEMAND,2212,Eriarstid,Hiiu maakond,3
396,LABOUR_DEMAND,2212,Eriarstid,Ida-Viru maakond,3
396,LABOUR_DEMAND,2212,Eriarstid,Jõgeva maakond,3
396,LABOUR_DEMAND,2212,Eriarstid,Järva maakond,3
396,LABOUR_DEMAND,2212,Eriarstid,Lääne maakond,3
396,LABOUR_DEMAND,2212,Eriarstid,Lääne-Viru maakond,3
396,LABOUR_DEMAND,2212,Eriarstid,Põlva maakond,3
396,LABOUR_DEMAND,2212,Eriarstid,Pärnu maakond,3
396,LABOUR_DEMAND,2212,Eriarstid,Rapla maakond,3
396,LABOUR_DEMAND,2212,Eriarstid,Saare maakond,3
396,LABOUR_DEMAND,2212,Eriarstid,Tartu maakond,3
396,LABOUR_DEMAND,2212,Eriarstid,Valga maakond,3
396,LABOUR_DEMAND,2212,Eriarstid,Viljandi maakond,3
396,LABOUR_DEMAND,2212,Eriarstid,Võru maakond,3
396,LABOUR_DEMAND,2221,Õenduse tippspetsialistid,Kogu Eesti,3
396,LABOUR_DEMAND,2221,Õenduse tippspetsialistid,Harju maakond,3
396,LABOUR_DEMAND,2221,Õenduse tippspetsialistid,Hiiu maakond,3
396,LABOUR_DEMAND,2221,Õenduse tippspetsialistid,Ida-Viru maakond,3
396,LABOUR_DEMAND,2221,Õenduse tippspetsialistid,Jõgeva maakond,3
396,LABOUR_DEMAND,2221,Õenduse tippspetsialistid,Järva maakond,3
396,LABOUR_DEMAND,2221,Õenduse tippspetsialistid,Lääne maakond,3
396,LABOUR_DEMAND,2221,Õenduse tippspetsialistid,Lääne-Viru maakond,3
396,LABOUR_DEMAND,2221,Õenduse tippspetsialistid,Põlva maakond,3
396,LABOUR_DEMAND,2221,Õenduse tippspetsialistid,Pärnu maakond,3
396,LABOUR_DEMAND,2221,Õenduse tippspetsialistid,Rapla maakond,3
396,LABOUR_DEMAND,2221,Õenduse tippspetsialistid,Saare maakond,3
396,LABOUR_DEMAND,2221,Õenduse tippspetsialistid,Tartu maakond,3
396,LABOUR_DEMAND,2221,Õenduse tippspetsialistid,Valga maakond,3
396,LABOUR_DEMAND,2221,Õenduse tippspetsialistid,Viljandi maakond,3
396,LABOUR_DEMAND,2221,Õenduse tippspetsialistid,Võru maakond,3
396,LABOUR_DEMAND,2250,Loomaarstid,Põlva maakond,3
396,LABOUR_DEMAND,2261,Hambaarstid,Kogu Eesti,3
396,LABOUR_DEMAND,2261,Hambaarstid,Harju maakond,3
396,LABOUR_DEMAND,2261,Hambaarstid,Ida-Viru maakond,3
396,LABOUR_DEMAND,2261,Hambaarstid,Pärnu maakond,3
396,LABOUR_DEMAND,2261,Hambaarstid,Tartu maakond,3
396,LABOUR_DEMAND,2261,Hambaarstid,Valga maakond,3
396,LABOUR_DEMAND,2262,Apteekrid,Kogu Eesti,3
396,LABOUR_DEMAND,2262,Apteekrid,Harju maakond,3
396,LABOUR_DEMAND,2262,Apteekrid,Ida-Viru maakond,3
396,LABOUR_DEMAND,2262,Apteekrid,Pärnu maakond,3
396,LABOUR_DEMAND,2262,Apteekrid,Tartu maakond,3
396,LABOUR_DEMAND,2264,Füsioterapeudid,Ida-Viru maakond,3
396,LABOUR_DEMAND,2264,Füsioterapeudid,Järva maakond,3
396,LABOUR_DEMAND,2264,Füsioterapeudid,Lääne maakond,3
396,LABOUR_DEMAND,2264,Füsioterapeudid,Põlva maakond,3
396,LABOUR_DEMAND,2264,Füsioterapeudid,Valga maakond,3
396,LABOUR_DEMAND,2264,Füsioterapeudid,Viljandi maakond,3
396,LABOUR_DEMAND,2266,Audioloogid ja logopeedid,Kogu Eesti,3
396,LABOUR_DEMAND,2266,Audioloogid ja logopeedid,Harju maakond,3
396,LABOUR_DEMAND,2266,Audioloogid ja logopeedid,Ida-Viru maakond,3
396,LABOUR_DEMAND,2266,Audioloogid ja logopeedid,Jõgeva maakond,3
396,LABOUR_DEMAND,2266,Audioloogid ja logopeedid,Järva maakond,3
396,LABOUR_DEMAND,2266,Audioloogid ja logopeedid,Lääne maakond,3
396,LABOUR_DEMAND,2266,Audioloogid ja logopeedid,Lääne-Viru maakond,3
396,LABOUR_DEMAND,2266,Audioloogid ja logopeedid,Põlva maakond,3
396,LABOUR_DEMAND,2266,Audioloogid ja logopeedid,Pärnu maakond,3
396,LABOUR_DEMAND,2266,Audioloogid ja logopeedid,Rapla maakond,3
396,LABOUR_DEMAND,2266,Audioloogid ja logopeedid,Tartu maakond,3
396,LABOUR_DEMAND,2266,Audioloogid ja logopeedid,Valga maakond,3
396,LABOUR_DEMAND,2266,Audioloogid ja logopeedid,Viljandi maakond,3
396,LABOUR_DEMAND,2266,Audioloogid ja logopeedid,Võru maakond,3
396,LABOUR_DEMAND,2269,Mujal liigitamata tervishoiu tippspetsialistid,Kogu Eesti,2
396,LABOUR_DEMAND,2269,Mujal liigitamata tervishoiu tippspetsialistid,Harju maakond,2
396,LABOUR_DEMAND,2269,Mujal liigitamata tervishoiu tippspetsialistid,Valga maakond,3
396,LABOUR_DEMAND,2310,Ülikoolide ja kõrgkoolide õppejõud,Kogu Eesti,3
396,LABOUR_DEMAND,2310,Ülikoolide ja kõrgkoolide õppejõud,Harju maakond,3
396,LABOUR_DEMAND,2310,Ülikoolide ja kõrgkoolide õppejõud,Ida-Viru maakond,3
396,LABOUR_DEMAND,2310,Ülikoolide ja kõrgkoolide õppejõud,Lääne maakond,3
396,LABOUR_DEMAND,2310,Ülikoolide ja kõrgkoolide õppejõud,Lääne-Viru maakond,3
396,LABOUR_DEMAND,2310,Ülikoolide ja kõrgkoolide õppejõud,Pärnu maakond,3
396,LABOUR_DEMAND,2310,Ülikoolide ja kõrgkoolide õppejõud,Saare maakond,3
396,LABOUR_DEMAND,2310,Ülikoolide ja kõrgkoolide õppejõud,Tartu maakond,3
396,LABOUR_DEMAND,2310,Ülikoolide ja kõrgkoolide õppejõud,Viljandi maakond,3
396,LABOUR_DEMAND,2320,Kutseõpetajad,Kogu Eesti,3
396,LABOUR_DEMAND,2320,Kutseõpetajad,Harju maakond,3
396,LABOUR_DEMAND,2320,Kutseõpetajad,Hiiu maakond,3
396,LABOUR_DEMAND,2320,Kutseõpetajad,Ida-Viru maakond,3
396,LABOUR_DEMAND,2320,Kutseõpetajad,Jõgeva maakond,3
396,LABOUR_DEMAND,2320,Kutseõpetajad,Järva maakond,3
396,LABOUR_DEMAND,2320,Kutseõpetajad,Lääne maakond,3
396,LABOUR_DEMAND,2320,Kutseõpetajad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,2320,Kutseõpetajad,Põlva maakond,3
396,LABOUR_DEMAND,2320,Kutseõpetajad,Pärnu maakond,3
396,LABOUR_DEMAND,2320,Kutseõpetajad,Rapla maakond,3
396,LABOUR_DEMAND,2320,Kutseõpetajad,Saare maakond,3
396,LABOUR_DEMAND,2320,Kutseõpetajad,Tartu maakond,3
396,LABOUR_DEMAND,2320,Kutseõpetajad,Valga maakond,3
396,LABOUR_DEMAND,2320,Kutseõpetajad,Viljandi maakond,3
396,LABOUR_DEMAND,2320,Kutseõpetajad,Võru maakond,3
396,LABOUR_DEMAND,2330,Üldhariduskoolide vanema astme õpetajad,Kogu Eesti,3
396,LABOUR_DEMAND,2330,Üldhariduskoolide vanema astme õpetajad,Harju maakond,3
396,LABOUR_DEMAND,2330,Üldhariduskoolide vanema astme õpetajad,Hiiu maakond,3
396,LABOUR_DEMAND,2330,Üldhariduskoolide vanema astme õpetajad,Ida-Viru maakond,3
396,LABOUR_DEMAND,2330,Üldhariduskoolide vanema astme õpetajad,Jõgeva maakond,3
396,LABOUR_DEMAND,2330,Üldhariduskoolide vanema astme õpetajad,Järva maakond,3
396,LABOUR_DEMAND,2330,Üldhariduskoolide vanema astme õpetajad,Lääne maakond,3
396,LABOUR_DEMAND,2330,Üldhariduskoolide vanema astme õpetajad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,2330,Üldhariduskoolide vanema astme õpetajad,Põlva maakond,3
396,LABOUR_DEMAND,2330,Üldhariduskoolide vanema astme õpetajad,Pärnu maakond,3
396,LABOUR_DEMAND,2330,Üldhariduskoolide vanema astme õpetajad,Rapla maakond,3
396,LABOUR_DEMAND,2330,Üldhariduskoolide vanema astme õpetajad,Saare maakond,3
396,LABOUR_DEMAND,2330,Üldhariduskoolide vanema astme õpetajad,Tartu maakond,3
396,LABOUR_DEMAND,2330,Üldhariduskoolide vanema astme õpetajad,Valga maakond,3
396,LABOUR_DEMAND,2330,Üldhariduskoolide vanema astme õpetajad,Viljandi maakond,3
396,LABOUR_DEMAND,2330,Üldhariduskoolide vanema astme õpetajad,Võru maakond,3
396,LABOUR_DEMAND,2341,Alghariduse õpetajad,Kogu Eesti,3
396,LABOUR_DEMAND,2341,Alghariduse õpetajad,Harju maakond,3
396,LABOUR_DEMAND,2341,Alghariduse õpetajad,Hiiu maakond,3
396,LABOUR_DEMAND,2341,Alghariduse õpetajad,Ida-Viru maakond,3
396,LABOUR_DEMAND,2341,Alghariduse õpetajad,Jõgeva maakond,3
396,LABOUR_DEMAND,2341,Alghariduse õpetajad,Järva maakond,3
396,LABOUR_DEMAND,2341,Alghariduse õpetajad,Lääne maakond,3
396,LABOUR_DEMAND,2341,Alghariduse õpetajad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,2341,Alghariduse õpetajad,Põlva maakond,3
396,LABOUR_DEMAND,2341,Alghariduse õpetajad,Pärnu maakond,3
396,LABOUR_DEMAND,2341,Alghariduse õpetajad,Rapla maakond,3
396,LABOUR_DEMAND,2341,Alghariduse õpetajad,Saare maakond,3
396,LABOUR_DEMAND,2341,Alghariduse õpetajad,Tartu maakond,3
396,LABOUR_DEMAND,2341,Alghariduse õpetajad,Valga maakond,3
396,LABOUR_DEMAND,2341,Alghariduse õpetajad,Viljandi maakond,3
396,LABOUR_DEMAND,2341,Alghariduse õpetajad,Võru maakond,3
396,LABOUR_DEMAND,2342,Lasteaiaõpetajad,Kogu Eesti,3
396,LABOUR_DEMAND,2342,Lasteaiaõpetajad,Harju maakond,3
396,LABOUR_DEMAND,2342,Lasteaiaõpetajad,Hiiu maakond,3
396,LABOUR_DEMAND,2342,Lasteaiaõpetajad,Ida-Viru maakond,3
396,LABOUR_DEMAND,2342,Lasteaiaõpetajad,Jõgeva maakond,3
396,LABOUR_DEMAND,2342,Lasteaiaõpetajad,Järva maakond,3
396,LABOUR_DEMAND,2342,Lasteaiaõpetajad,Lääne maakond,3
396,LABOUR_DEMAND,2342,Lasteaiaõpetajad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,2342,Lasteaiaõpetajad,Põlva maakond,3
396,LABOUR_DEMAND,2342,Lasteaiaõpetajad,Pärnu maakond,3
396,LABOUR_DEMAND,2342,Lasteaiaõpetajad,Rapla maakond,3
396,LABOUR_DEMAND,2342,Lasteaiaõpetajad,Saare maakond,3
396,LABOUR_DEMAND,2342,Lasteaiaõpetajad,Tartu maakond,3
396,LABOUR_DEMAND,2342,Lasteaiaõpetajad,Valga maakond,3
396,LABOUR_DEMAND,2342,Lasteaiaõpetajad,Viljandi maakond,3
396,LABOUR_DEMAND,2342,Lasteaiaõpetajad,Võru maakond,3
396,LABOUR_DEMAND,2351,Õppemetoodika tippspetsialistid,Rapla maakond,3
396,LABOUR_DEMAND,2352,Eripedagoogid,Kogu Eesti,3
396,LABOUR_DEMAND,2352,Eripedagoogid,Harju maakond,3
396,LABOUR_DEMAND,2352,Eripedagoogid,Ida-Viru maakond,3
396,LABOUR_DEMAND,2352,Eripedagoogid,Jõgeva maakond,3
396,LABOUR_DEMAND,2352,Eripedagoogid,Järva maakond,3
396,LABOUR_DEMAND,2352,Eripedagoogid,Lääne maakond,3
396,LABOUR_DEMAND,2352,Eripedagoogid,Lääne-Viru maakond,3
396,LABOUR_DEMAND,2352,Eripedagoogid,Põlva maakond,3
396,LABOUR_DEMAND,2352,Eripedagoogid,Pärnu maakond,3
396,LABOUR_DEMAND,2352,Eripedagoogid,Rapla maakond,2
396,LABOUR_DEMAND,2352,Eripedagoogid,Tartu maakond,3
396,LABOUR_DEMAND,2352,Eripedagoogid,Valga maakond,3
396,LABOUR_DEMAND,2352,Eripedagoogid,Viljandi maakond,3
396,LABOUR_DEMAND,2352,Eripedagoogid,Võru maakond,3
396,LABOUR_DEMAND,2353,Muud keeleõpetajad,Kogu Eesti,3
396,LABOUR_DEMAND,2353,Muud keeleõpetajad,Harju maakond,3
396,LABOUR_DEMAND,2353,Muud keeleõpetajad,Ida-Viru maakond,3
396,LABOUR_DEMAND,2353,Muud keeleõpetajad,Jõgeva maakond,3
396,LABOUR_DEMAND,2353,Muud keeleõpetajad,Järva maakond,3
396,LABOUR_DEMAND,2353,Muud keeleõpetajad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,2353,Muud keeleõpetajad,Põlva maakond,3
396,LABOUR_DEMAND,2353,Muud keeleõpetajad,Pärnu maakond,3
396,LABOUR_DEMAND,2353,Muud keeleõpetajad,Rapla maakond,3
396,LABOUR_DEMAND,2353,Muud keeleõpetajad,Saare maakond,3
396,LABOUR_DEMAND,2353,Muud keeleõpetajad,Tartu maakond,3
396,LABOUR_DEMAND,2353,Muud keeleõpetajad,Valga maakond,3
396,LABOUR_DEMAND,2353,Muud keeleõpetajad,Viljandi maakond,3
396,LABOUR_DEMAND,2353,Muud keeleõpetajad,Võru maakond,3
396,LABOUR_DEMAND,2354,Muud muusikaõpetajad,Valga maakond,3
396,LABOUR_DEMAND,2356,Infotehnoloogia õpetajad ja koolitajad,Saare maakond,3
396,LABOUR_DEMAND,2359,Mujal liigitamata hariduse tippspetsialistid,Kogu Eesti,3
396,LABOUR_DEMAND,2359,Mujal liigitamata hariduse tippspetsialistid,Harju maakond,3
396,LABOUR_DEMAND,2359,Mujal liigitamata hariduse tippspetsialistid,Hiiu maakond,3
396,LABOUR_DEMAND,2359,Mujal liigitamata hariduse tippspetsialistid,Ida-Viru maakond,3
396,LABOUR_DEMAND,2359,Mujal liigitamata hariduse tippspetsialistid,Jõgeva maakond,3
396,LABOUR_DEMAND,2359,Mujal liigitamata hariduse tippspetsialistid,Järva maakond,3
396,LABOUR_DEMAND,2359,Mujal liigitamata hariduse tippspetsialistid,Lääne maakond,3
396,LABOUR_DEMAND,2359,Mujal liigitamata hariduse tippspetsialistid,Lääne-Viru maakond,3
396,LABOUR_DEMAND,2359,Mujal liigitamata hariduse tippspetsialistid,Põlva maakond,3
396,LABOUR_DEMAND,2359,Mujal liigitamata hariduse tippspetsialistid,Pärnu maakond,3
396,LABOUR_DEMAND,2359,Mujal liigitamata hariduse tippspetsialistid,Rapla maakond,3
396,LABOUR_DEMAND,2359,Mujal liigitamata hariduse tippspetsialistid,Saare maakond,3
396,LABOUR_DEMAND,2359,Mujal liigitamata hariduse tippspetsialistid,Tartu maakond,3
396,LABOUR_DEMAND,2359,Mujal liigitamata hariduse tippspetsialistid,Valga maakond,3
396,LABOUR_DEMAND,2359,Mujal liigitamata hariduse tippspetsialistid,Võru maakond,3
396,LABOUR_DEMAND,2411,Raamatupidajad,Kogu Eesti,3
396,LABOUR_DEMAND,2411,Raamatupidajad,Harju maakond,3
396,LABOUR_DEMAND,2411,Raamatupidajad,Hiiu maakond,3
396,LABOUR_DEMAND,2411,Raamatupidajad,Ida-Viru maakond,3
396,LABOUR_DEMAND,2411,Raamatupidajad,Jõgeva maakond,3
396,LABOUR_DEMAND,2411,Raamatupidajad,Järva maakond,3
396,LABOUR_DEMAND,2411,Raamatupidajad,Lääne maakond,3
396,LABOUR_DEMAND,2411,Raamatupidajad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,2411,Raamatupidajad,Põlva maakond,3
396,LABOUR_DEMAND,2411,Raamatupidajad,Pärnu maakond,3
396,LABOUR_DEMAND,2411,Raamatupidajad,Rapla maakond,3
396,LABOUR_DEMAND,2411,Raamatupidajad,Saare maakond,3
396,LABOUR_DEMAND,2411,Raamatupidajad,Tartu maakond,3
396,LABOUR_DEMAND,2411,Raamatupidajad,Valga maakond,3
396,LABOUR_DEMAND,2411,Raamatupidajad,Viljandi maakond,3
396,LABOUR_DEMAND,2411,Raamatupidajad,Võru maakond,3
396,LABOUR_DEMAND,2412,Finants- ja investeerimisnõustajad,Kogu Eesti,3
396,LABOUR_DEMAND,2412,Finants- ja investeerimisnõustajad,Harju maakond,3
396,LABOUR_DEMAND,2412,Finants- ja investeerimisnõustajad,Ida-Viru maakond,3
396,LABOUR_DEMAND,2412,Finants- ja investeerimisnõustajad,Pärnu maakond,3
396,LABOUR_DEMAND,2412,Finants- ja investeerimisnõustajad,Tartu maakond,3
396,LABOUR_DEMAND,2413,Finantsanalüütikud,Kogu Eesti,3
396,LABOUR_DEMAND,2413,Finantsanalüütikud,Harju maakond,3
396,LABOUR_DEMAND,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Kogu Eesti,3
396,LABOUR_DEMAND,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Harju maakond,3
396,LABOUR_DEMAND,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Hiiu maakond,3
396,LABOUR_DEMAND,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Ida-Viru maakond,3
396,LABOUR_DEMAND,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Jõgeva maakond,3
396,LABOUR_DEMAND,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Järva maakond,3
396,LABOUR_DEMAND,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Lääne maakond,3
396,LABOUR_DEMAND,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Lääne-Viru maakond,3
396,LABOUR_DEMAND,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Põlva maakond,3
396,LABOUR_DEMAND,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Pärnu maakond,3
396,LABOUR_DEMAND,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Rapla maakond,3
396,LABOUR_DEMAND,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Saare maakond,3
396,LABOUR_DEMAND,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Tartu maakond,3
396,LABOUR_DEMAND,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Valga maakond,3
396,LABOUR_DEMAND,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Viljandi maakond,3
396,LABOUR_DEMAND,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Võru maakond,3
396,LABOUR_DEMAND,2422,Äri- ja avaliku halduse tippspetsialistid,Kogu Eesti,3
396,LABOUR_DEMAND,2422,Äri- ja avaliku halduse tippspetsialistid,Harju maakond,3
396,LABOUR_DEMAND,2422,Äri- ja avaliku halduse tippspetsialistid,Ida-Viru maakond,3
396,LABOUR_DEMAND,2422,Äri- ja avaliku halduse tippspetsialistid,Lääne maakond,3
396,LABOUR_DEMAND,2422,Äri- ja avaliku halduse tippspetsialistid,Tartu maakond,3
396,LABOUR_DEMAND,2423,Personali- ja karjääri tippspetsialistid,Kogu Eesti,3
396,LABOUR_DEMAND,2423,Personali- ja karjääri tippspetsialistid,Harju maakond,3
396,LABOUR_DEMAND,2423,Personali- ja karjääri tippspetsialistid,Hiiu maakond,3
396,LABOUR_DEMAND,2423,Personali- ja karjääri tippspetsialistid,Ida-Viru maakond,3
396,LABOUR_DEMAND,2423,Personali- ja karjääri tippspetsialistid,Jõgeva maakond,3
396,LABOUR_DEMAND,2423,Personali- ja karjääri tippspetsialistid,Järva maakond,3
396,LABOUR_DEMAND,2423,Personali- ja karjääri tippspetsialistid,Lääne maakond,3
396,LABOUR_DEMAND,2423,Personali- ja karjääri tippspetsialistid,Lääne-Viru maakond,3
396,LABOUR_DEMAND,2423,Personali- ja karjääri tippspetsialistid,Põlva maakond,3
396,LABOUR_DEMAND,2423,Personali- ja karjääri tippspetsialistid,Pärnu maakond,3
396,LABOUR_DEMAND,2423,Personali- ja karjääri tippspetsialistid,Rapla maakond,3
396,LABOUR_DEMAND,2423,Personali- ja karjääri tippspetsialistid,Saare maakond,3
396,LABOUR_DEMAND,2423,Personali- ja karjääri tippspetsialistid,Tartu maakond,3
396,LABOUR_DEMAND,2423,Personali- ja karjääri tippspetsialistid,Valga maakond,3
396,LABOUR_DEMAND,2423,Personali- ja karjääri tippspetsialistid,Viljandi maakond,3
396,LABOUR_DEMAND,2423,Personali- ja karjääri tippspetsialistid,Võru maakond,3
396,LABOUR_DEMAND,2424,Töötajate koolitus- ja täiendõppe tippspetsialistid,Kogu Eesti,3
396,LABOUR_DEMAND,2424,Töötajate koolitus- ja täiendõppe tippspetsialistid,Harju maakond,3
396,LABOUR_DEMAND,2424,Töötajate koolitus- ja täiendõppe tippspetsialistid,Hiiu maakond,3
396,LABOUR_DEMAND,2424,Töötajate koolitus- ja täiendõppe tippspetsialistid,Lääne maakond,3
396,LABOUR_DEMAND,2424,Töötajate koolitus- ja täiendõppe tippspetsialistid,Viljandi maakond,3
396,LABOUR_DEMAND,2431,Reklaami- ja turunduse tippspetsialistid,Kogu Eesti,3
396,LABOUR_DEMAND,2431,Reklaami- ja turunduse tippspetsialistid,Harju maakond,3
396,LABOUR_DEMAND,2431,Reklaami- ja turunduse tippspetsialistid,Hiiu maakond,3
396,LABOUR_DEMAND,2431,Reklaami- ja turunduse tippspetsialistid,Ida-Viru maakond,3
396,LABOUR_DEMAND,2431,Reklaami- ja turunduse tippspetsialistid,Järva maakond,3
396,LABOUR_DEMAND,2431,Reklaami- ja turunduse tippspetsialistid,Lääne maakond,3
396,LABOUR_DEMAND,2431,Reklaami- ja turunduse tippspetsialistid,Lääne-Viru maakond,3
396,LABOUR_DEMAND,2431,Reklaami- ja turunduse tippspetsialistid,Põlva maakond,3
396,LABOUR_DEMAND,2431,Reklaami- ja turunduse tippspetsialistid,Rapla maakond,3
396,LABOUR_DEMAND,2431,Reklaami- ja turunduse tippspetsialistid,Saare maakond,3
396,LABOUR_DEMAND,2431,Reklaami- ja turunduse tippspetsialistid,Tartu maakond,3
396,LABOUR_DEMAND,2431,Reklaami- ja turunduse tippspetsialistid,Valga maakond,3
396,LABOUR_DEMAND,2431,Reklaami- ja turunduse tippspetsialistid,Viljandi maakond,3
396,LABOUR_DEMAND,2431,Reklaami- ja turunduse tippspetsialistid,Võru maakond,3
396,LABOUR_DEMAND,2432,Avalike suhete tippspetsialistid,Kogu Eesti,3
396,LABOUR_DEMAND,2432,Avalike suhete tippspetsialistid,Harju maakond,3
396,LABOUR_DEMAND,2432,Avalike suhete tippspetsialistid,Ida-Viru maakond,3
396,LABOUR_DEMAND,2432,Avalike suhete tippspetsialistid,Põlva maakond,3
396,LABOUR_DEMAND,2432,Avalike suhete tippspetsialistid,Võru maakond,3
396,LABOUR_DEMAND,2433,Tehnika- (v.a info- ja kommunikatsioonitehnoloogia) ja meditsiiniseadmete müügi tippspetsialistid,Kogu Eesti,3
396,LABOUR_DEMAND,2433,Tehnika- (v.a info- ja kommunikatsioonitehnoloogia) ja meditsiiniseadmete müügi tippspetsialistid,Harju maakond,3
396,LABOUR_DEMAND,2433,Tehnika- (v.a info- ja kommunikatsioonitehnoloogia) ja meditsiiniseadmete müügi tippspetsialistid,Tartu maakond,3
396,LABOUR_DEMAND,2511,Süsteemianalüütikud,Kogu Eesti,3
396,LABOUR_DEMAND,2511,Süsteemianalüütikud,Harju maakond,3
396,LABOUR_DEMAND,2511,Süsteemianalüütikud,Ida-Viru maakond,3
396,LABOUR_DEMAND,2511,Süsteemianalüütikud,Pärnu maakond,3
396,LABOUR_DEMAND,2511,Süsteemianalüütikud,Rapla maakond,3
396,LABOUR_DEMAND,2511,Süsteemianalüütikud,Tartu maakond,3
396,LABOUR_DEMAND,2512,Tarkvara arendajad,Kogu Eesti,3
396,LABOUR_DEMAND,2512,Tarkvara arendajad,Harju maakond,3
396,LABOUR_DEMAND,2512,Tarkvara arendajad,Ida-Viru maakond,3
396,LABOUR_DEMAND,2512,Tarkvara arendajad,Järva maakond,3
396,LABOUR_DEMAND,2512,Tarkvara arendajad,Pärnu maakond,3
396,LABOUR_DEMAND,2512,Tarkvara arendajad,Saare maakond,3
396,LABOUR_DEMAND,2512,Tarkvara arendajad,Tartu maakond,3
396,LABOUR_DEMAND,2512,Tarkvara arendajad,Viljandi maakond,3
396,LABOUR_DEMAND,2512,Tarkvara arendajad,Võru maakond,3
